symbol,capital.net_profit_percent,exposure.percent,exposure.net_risk_adjusted_return,returns.cagr,returns.sharpe_ratio,trades.total,trades.avg_profit_loss,trades.avg_profit_loss_percent,trades.winners.total_profit,trades.winners.avg_profit,trades.winners.max_consecutive,trades.losers.total_loss,trades.losers.avg_loss,trades.losers.max_consecutive,drawdown.max_money,drawdown.max_percent,drawdown.max_drawdown_duration,profit_factor,period,period_dfast,lowerband
usdcad,-2.038510624338539,11.95995379283789,-7.0232209132794905,-0.8399739759971542,-37.97408186679531,288,-0.0070065050855382845,-0.007078161890064372,14805.133107707974,77.92175319846302,16,-16823.006572343,-171.66333237084694,3,4230.965555219329,4.166104478112902,10121,0.8800527446768993,19,10,20
usdcad,-2.2224060452241385,75.34077782056218,-1.2150136786030166,-0.9154007560857382,-14.622989619280286,1854,-0.0011471760139106712,-0.0011987087622568168,96979.25684572682,78.97333619358862,23,-99106.12117551728,-158.31648750082633,8,7693.811784274221,7.645900105208682,12898,0.9785395260700015,19,10,20
usdcad,0.07953926435371543,75.35618020793223,0.04368349856382342,0.032918215898884266,-14.66070867916459,1859,8.190054024339715e-05,4.278604860339722e-05,102142.3807737119,83.58623631236654,22,-101990.12766939953,-160.11009053280932,6,5706.480913543477,5.574017291900213,6154,1.001492821979848,19,10,20
usdcad,3.0272224603766684,74.74008471313054,1.6865410650978974,1.2605222207759024,-14.677802658413018,1867,0.0016863231121491714,0.0016214367757775407,102652.55038060399,82.71760707542626,21,-99504.18513022148,-158.95237241249438,6,4797.101779785633,4.738543259744289,6434,1.0316405309612078,19,10,20
usdcad,2.5725049227094177,75.05583365421641,1.4258326632380973,1.07017059190747,-14.794638578614034,1853,0.0014465171713520608,0.0013882919172743754,102044.43542591749,82.8955608658956,20,-99364.03910740213,-159.74925901511597,8,6446.432865142939,6.350196411068861,6587,1.0269755169233623,19,10,20
usdcad,0.2785696411969147,75.3484790142472,0.15307098363689473,0.1153366579825474,-14.618116432359063,1862,0.00018892857667440375,0.00014960775574485215,102974.38426095259,84.12939890600701,19,-102622.59925118489,-160.85046904574435,5,6017.078191893466,5.959901016018705,11067,1.0034279487396986,19,10,20
usdcad,-3.0211906257517835,75.30227185213708,-1.6498386151221096,-1.2423659590807845,-14.519783531106201,1837,-0.0015816797562563433,-0.0016446328937135457,98254.24356903737,81.4036814987882,20,-101159.78928128016,-160.5710940972701,5,7734.777313136219,7.6440144321739725,12869,0.9712776614810479,19,10,20
usdcad,0.04664180119799266,74.92491336157104,0.025761682440067046,0.019301918248703295,-14.625874053473819,1828,7.431765601986372e-05,2.551520853281874e-05,100776.30478696933,83.42409336669647,21,-100640.45211176496,-162.32330985768542,6,5715.22012223069,5.6579872604792625,10138,1.0013498814080595,19,10,20
usdcad,7.26790164926311,74.83249903735079,4.07989428486576,3.0530868514470995,-14.686967988910423,1854,0.004117804579016765,0.00392011955192185,108456.03298277676,87.46454272804577,19,-100821.62329327977,-164.20459819752406,6,4928.260852578926,4.828000562260751,3531,1.07572194773426,19,10,20
usdcad,-1.3502290131861983,75.42549095109742,-0.7386859995175495,-0.5571575417231329,-14.593004926308883,1866,-0.0006803343539530727,-0.0007235953982777054,97347.59498741399,78.76019011926698,21,-98617.09889189029,-156.53507760617507,7,7832.5225560062245,7.769649147581706,12898,0.9871269392555545,19,10,20
usdcad,3.1648378898042187,75.54100885637274,1.7450134342571908,1.3182007529171185,-14.51384553753242,1863,0.0017661894966228418,0.0016987857701579274,103276.52360796841,83.76035977937421,20,-99986.11257575994,-158.70811519961896,7,5076.230310016748,5.049177208569203,6425,1.0329086804901562,19,10,20
usdcad,-0.18170991673332507,74.88640739314593,-0.10036808034804899,-0.07516204954212002,-14.634342562643006,1870,-5.8316769492655096e-05,-9.717107846701875e-05,100926.53603401768,81.45805975304091,16,-101035.58839296886,-160.11979143101246,5,6270.557772101878,6.194109479575799,10355,0.9989206539924623,19,10,20
usdcad,3.135688596647948,75.03273007316133,1.7405480431387,1.3059807150019525,-14.658040730714042,1847,0.0017439010453020294,0.001697719868244693,104634.69057358494,84.79310419253237,23,-101413.70534291191,-165.43834476820865,6,5983.548959162465,5.70766686916401,10379,1.0317608475085478,19,10,20
usdcad,0.9961327441983029,75.44859453215248,0.5474502811008732,0.4130435428529268,-14.535372890618081,1853,0.0005888621889212468,0.0005375783832694565,103442.19193715867,84.85823784836643,23,-102351.03030108754,-161.43695631086362,8,5374.400570308615,5.286213604382106,11090,1.010660973640043,19,10,20
usdcad,7.624855232142706,74.8710050057759,4.281248543933378,3.205413811638067,-14.660936101111409,1860,0.004301858663692498,0.004099384533410057,110181.41394581311,88.92769487151986,24,-102179.95683134481,-164.5409932871897,5,4324.0763262106775,4.271248272385094,2821,1.0783075014180645,19,10,20
usdcad,-0.8713697902432994,74.63996919522526,-0.4822048455941047,-0.35991754820932326,-14.617282924272994,1831,-0.00043451121437466917,-0.0004758983016074819,99010.65902578719,81.75942116084822,20,-99806.24905930735,-160.97782106339895,6,6461.715330523526,6.350808549035906,12869,0.9920286551090864,19,10,20
usdcad,5.126424432850028,74.11628802464382,2.892667987569094,2.143938137263378,-14.756519584984757,1863,0.002864489836863689,0.00275170393604403,104909.35371935107,83.86039465975306,19,-99572.80915327396,-162.70066855110124,5,5257.848314003204,5.213944472369489,3895,1.0535943960149048,19,10,20
