symbol,capital.net_profit_percent,exposure.percent,exposure.net_risk_adjusted_return,returns.cagr,returns.sharpe_ratio,trades.total,trades.avg_profit_loss,trades.avg_profit_loss_percent,trades.winners.total_profit,trades.winners.avg_profit,trades.winners.max_consecutive,trades.losers.total_loss,trades.losers.avg_loss,trades.losers.max_consecutive,drawdown.max_money,drawdown.max_percent,drawdown.max_drawdown_duration,profit_factor,wait_days
usdaud,-2.5112091171355186,39.86741694288137,-2.5929465277843637,-1.0337408033377575,-11.46165458656723,5171,-0.0004795862594325998,-0.00048563316904573945,220855.18839927594,85.00969530380137,14,-223335.1289468025,-86.7995060034211,9,11729.482324746394,11.709888020467544,12963,0.9888958778709763,1
usdaud,0.4454084311427049,35.45825946195945,0.5202649240334813,0.184476886653358,-11.680917457644824,4600,9.704388018910109e-05,9.68279198136315e-05,223899.1400336842,95.3573850228638,12,-223452.73818481457,-99.2241288564896,11,11829.066855383047,10.78095994822779,6203,1.0019977461565068,1
usdaud,-6.869105645370523,39.25845987820858,-7.138264516578137,-2.8023727112412278,-11.341918779028664,5093,-0.0013034543514944734,-0.0013487346643177936,220831.7204290841,85.82655282902607,13,-227470.21344124532,-90.26595771477989,9,12790.987213828063,12.604978090062636,12506,0.9708159898751934,1
usdaud,2.1172852546136816,35.58930085562322,2.4725610285002206,0.8799671832718353,-11.921598546080432,4617,0.0004634738515539346,0.0004585846338777738,230215.88093712693,97.09653350363853,14,-228076.02216450233,-101.54765011776595,14,11043.615531428717,9.88117361376338,6650,1.0093822171761713,1
usdaud,0.36109386747899724,36.56054883218993,0.4089923192514478,0.1495298365998317,-12.13739236957459,4743,7.626957554363789e-05,7.613195603605255e-05,216111.79357319805,90.34773978812628,14,-215750.04697639408,-91.76947978579076,12,8182.315707428919,7.984560424955415,5391,1.0016766930152443,1
usdaud,-1.0094193322031226,36.46034070762352,-1.1432137920085208,-0.41681964358284923,-11.540388831964664,4730,-0.0002123344173729118,-0.0002134078926433663,220684.59815709657,92.53022983526061,11,-221688.93995127123,-94.53686138646961,10,10405.984395423351,9.620309211508953,6678,0.9954695899831746,1
usdaud,-18.802625636055634,39.998458336545134,-18.71427957660878,-7.48542331943444,-11.103741808635133,5188,-0.0033039138182000354,-0.0036242532066414097,204061.9203122581,79.89895078788493,10,-221202.62520108052,-83.97973621908903,11,21972.860968336885,21.575468843376928,12910,0.9225112953644156,1
usdaud,-9.0318217367416,38.688044399907504,-9.481818690231465,-3.668330224795477,-11.412468157921966,5018,-0.0017209963578332344,-0.0017998847622043843,220096.54324207586,88.7128348416267,12,-228732.50296568286,-90.15865312009572,13,12408.800917835193,12.112252181072162,12854,0.9622442826811428,1
usdaud,8.559872912871926,35.959300084791494,10.026593962930184,3.605493011413652,-12.204299653018134,4665,0.001915736516567915,0.0018349138076895876,223912.9966036883,94.35861635216533,10,-214976.0857538993,-93.79410373206775,11,5975.695979144148,5.827813065299721,5287,1.0415716511836568,1
usdaud,4.481232230877489,38.202420411624146,4.89917112437462,1.8716019496184857,-11.14042338772413,4956,0.0009247692138000742,0.0009042034364159582,231440.08637659196,91.40603727353553,15,-226856.93015299915,-93.58784247235938,11,9593.757839033584,9.405707427232956,8102,1.0202028486434238,1
usdaud,-9.662357333875736,40.121791412934556,-9.768613709559384,-3.919342816484744,-11.642975803308474,5204,-0.0017698366887468086,-0.0018567173969784275,217532.0346873317,84.08660018837716,13,-226742.2648155695,-86.64205762918208,12,12716.89304117972,12.608241322321774,12857,0.959380179360344,1
usdaud,-10.105258725347301,39.85200030833269,-10.276192177282537,-4.095268138175497,-11.039644043987453,5169,-0.0018594409212575704,-0.0019549736361670154,221751.18098300102,84.96213830766322,11,-231362.6311049812,-90.41134470690942,10,13652.55898494838,13.22265294517327,12719,0.9584572060056709,1
usdaud,-4.017374796211494,39.821167039235334,-4.140061975583937,-1.6486209948251462,-11.503189851954458,5165,-0.000762390736752464,-0.0007778073177563396,220373.60092603977,84.14417752044282,13,-224311.34908136693,-88.10343640273642,11,14628.081488832424,14.118740325764234,12839,0.9824451675251671,1
usdaud,3.2104934900194526,35.78971710475603,3.7366698479344764,1.3373435677144663,-11.662774336397145,4642,0.0007028405452689278,0.000691618588974462,218453.95194678675,92.76176303472899,11,-215191.36613564822,-94.09329520579284,12,8394.708927731801,7.767120018331054,7461,1.015161323010896,1
usdaud,3.829728660019887,38.10221228705773,4.192246111756231,1.5973385130972826,-11.383570150235172,4943,0.0007898053744885744,0.0007747782035241528,231113.32278923257,92.70490284365526,12,-227209.314823135,-92.73849584617756,14,11494.93686958791,11.01841174001925,11080,1.0171824292025022,1
usdaud,6.139929033710098,36.236799506667694,7.101096603811724,2.5732101390980433,-11.899180141065226,4700,0.0013473064722273416,0.001306367879512787,222357.86561512735,91.73179274551458,10,-216025.52519565914,-94.9145541281455,9,7719.583477895896,7.252909817405111,4588,1.0293129268577539,1
usdaud,-5.830778342710017,39.16596007091652,-6.086566171427502,-2.3838620763912077,-11.5816076734816,5080,-0.0011149694426439878,-0.0011477910123444915,222941.86986648844,88.08450014479986,12,-228605.91463511903,-89.68454869953669,10,12934.136722493538,12.347950599381145,12531,0.9752235423231677,1
usdaud,-3.7011294700561956,39.821167039235334,-3.81664856528861,-1.519834000484156,-11.745401313889431,5165,-0.0007034801359703055,-0.0007165787938153332,217513.3922795745,83.27465248069468,11,-221146.86718186026,-86.62235298936947,14,13867.115690018705,13.543715648632036,12915,0.9835698558673329,1
