symbol,capital.net_profit_percent,exposure.percent,exposure.net_risk_adjusted_return,returns.cagr,returns.sharpe_ratio,trades.total,trades.avg_profit_loss,trades.avg_profit_loss_percent,trades.winners.total_profit,trades.winners.avg_profit,trades.winners.max_consecutive,trades.losers.total_loss,trades.losers.avg_loss,trades.losers.max_consecutive,drawdown.max_money,drawdown.max_percent,drawdown.max_drawdown_duration,profit_factor,period,period_dfast,lowerband
usdchf,6.135086827305624,24.94767036204357,10.306192490433853,2.571154929391126,-19.065653866852895,577,0.011003579666258392,0.010632732802956022,49277.33717088406,131.75758601840656,10,-42928.27170345299,-211.46931873622162,7,5972.2768623786105,5.446903150275671,3245,1.1478993962601194,2,2,20
usdchf,3.0792569613667893,77.83549112334289,1.647484299133451,1.2823274954104853,-10.603294135203713,1935,0.0016879741569168867,0.001591347266856222,141705.49644301832,108.4204257406414,19,-138439.26644938404,-220.44469179838222,6,8979.914709835095,8.800011183471074,9048,1.0235932338953015,2,2,20
usdchf,3.3748443417908662,77.54089464299558,1.8136026844553892,1.4062837467960931,-10.78929736407213,1924,0.0018565091012944007,0.0017540771007229035,141214.93132947912,107.88000865506426,18,-137643.00781858884,-223.80976881071356,7,7899.135841011463,7.756688994718962,8337,1.0259506353973171,2,2,20
usdchf,-2.8156165169200316,77.33932863012637,-1.4977139193280975,-1.158321890008303,-10.710031694416562,1915,-0.001381323850881091,-0.0014702958312898338,131194.92753801963,101.70149421551909,17,-133840.162712457,-214.1442603399312,7,14381.240371303895,14.097809089130864,12698,0.9802358640274488,2,2,20
usdchf,4.326088130867942,77.54089464299558,2.32938227546427,1.8062238560503627,-10.677096187018838,1936,0.002364955856099544,0.0022345496543739367,138798.6494842003,104.67469795188559,18,-134220.09494679183,-220.03294253572432,7,12374.412744625355,12.1992351192784,8454,1.0341122880238127,2,2,20
usdchf,3.116167308011334,77.26180324056129,1.6797404697873968,1.2977977767192184,-10.732966802599957,1945,0.0016988961194431176,0.0016021425748130253,139481.29699553657,105.58765858859695,15,-136176.94404321973,-218.23228212054443,5,8707.096308935652,8.575943759207783,9292,1.0242651424992186,2,2,20
usdchf,1.9316581934177586,77.35483370803938,1.0374397894801899,0.8025098239734348,-10.70809906961635,1937,0.0010779153670030968,0.0009972422268548057,136722.1665517285,104.44779721293239,15,-134634.24448584358,-214.38573962713946,7,11125.540871584133,10.961119861920915,8689,1.0155081054887523,2,2,20
usdchf,6.3801770899549926,77.40134894177844,3.456311773151386,2.6752319360526737,-10.64616988562244,1944,0.0034628856795689833,0.0032819840997710867,144976.18664308047,110.16427556465081,15,-138244.33688199852,-220.1342943980868,7,9319.498559756437,9.128211991212334,8070,1.0486953021940282,2,2,20
usdchf,1.2912828201297042,77.88200635708195,0.6879046994646315,0.5357539817677097,-10.816714871904832,1924,0.0007464994318024875,0.0006711449169073307,137333.95912315205,105.47923127738252,21,-135897.69421636412,-218.48503893306128,7,11165.170565558248,10.922098306533181,9280,1.0105687216775086,2,2,20
usdchf,3.422250983172482,77.26180324056129,1.845903206629693,1.4261781035174448,-10.675517051642958,1918,0.001887922378208339,0.001784281013124339,138481.1848701759,107.51644788057135,19,-134860.14974877206,-214.06372975995566,5,11081.393592903623,10.83568318636898,9048,1.0268502973498796,2,2,20
usdchf,8.134442685990528,76.9051864485619,4.451281383580823,3.423266247392957,-10.827804860136094,1927,0.004431836956142794,0.004221298747270643,148190.08206459315,113.29516977415379,18,-139649.93225010595,-225.60570638143125,7,7286.158750085466,6.656606096969408,5434,1.0611539846592424,2,2,20
usdchf,5.450717381748467,77.44786417551748,2.945332719426213,2.281097284058289,-10.732753221734258,1930,0.002985136743356205,0.0028242058972789983,142859.9197548158,109.30368764714294,17,-137098.60584013833,-220.0619676406715,8,8982.242873335752,8.762147537060786,8076,1.0420231400558178,2,2,20
usdchf,3.7999802359419874,77.68044034421273,2.0401956471967697,1.5848329626259114,-10.6652214110986,1939,0.002069717505939808,0.0019597628859938047,142211.19604954318,107.98116632463416,14,-138198.013805526,-222.18330193814467,6,11001.448884059268,10.784101857618923,8076,1.0290393626761134,2,2,20
usdchf,4.464951028815543,77.2773083184743,2.4130486445555004,1.864739040927919,-10.695463916394422,1933,0.0024258783332077186,0.0023098556796769493,140566.62299285733,106.08801735309987,15,-135877.40017476687,-223.4825660769192,7,12249.51097525825,11.899194867583903,8713,1.0345106898723344,2,2,20
usdchf,0.710714005224508,77.4633692534305,0.3802073436041248,0.29452141850472247,-10.701368652311054,1932,0.0004394740105439908,0.0003678643919381511,136891.6750551404,105.22034977335926,19,-136042.61126676927,-215.59843306936492,6,11871.0595472297,11.649167712628246,9066,1.006241160622139,2,2,20
usdchf,3.52818373216955,77.75796573377781,1.891313938827158,1.4706472444713852,-10.619327712882761,1941,0.0019221338966697147,0.0018177144421275375,140703.1153647694,106.91726091547825,16,-136972.2534713333,-219.15560555413327,7,11565.330066383176,11.372204658591881,9051,1.0272380850784273,2,2,20
usdchf,8.090878313135187,77.42460655864795,4.397341287498024,3.4046241908863304,-10.654908431793954,1959,0.00437642664110421,0.004130106336465129,148051.39841446842,110.23931378590352,20,-139477.97862454556,-226.42528997491164,7,10492.356625113753,10.20358171704779,8052,1.061467909661935,2,2,20
usdchf,5.727345241505258,77.19203038995272,3.1068519670368326,2.3982421145659156,-10.859460347197297,1922,0.003141175708327288,0.00297988826301002,142278.06217186188,108.94185464920511,16,-136240.722460457,-221.1700039942484,7,9018.307117779535,8.301392659018651,5453,1.044313767589989,2,2,20
