Datetime,Open,High,Low,Close,Adj Close,Volume
2022-10-09 23:00:00,11.227499961853027,11.238289833068848,11.208800315856934,11.226840019226074,11.226840019226074,0
2022-10-10 00:00:00,11.226840019226074,11.236610412597656,11.210860252380373,11.219829559326172,11.219829559326172,0
2022-10-10 01:00:00,11.218279838562012,11.221949577331545,11.196200370788574,11.206110000610352,11.206110000610352,0
2022-10-10 02:00:00,11.203869819641112,11.21909999847412,11.202500343322754,11.211420059204102,11.211420059204102,0
2022-10-10 03:00:00,11.212909698486328,11.231439590454102,11.208999633789062,11.222689628601074,11.222689628601074,0
2022-10-10 04:00:00,11.222590446472168,11.234789848327637,11.219300270080566,11.22426986694336,11.22426986694336,0
2022-10-10 05:00:00,11.22424030303955,11.259900093078612,11.219240188598633,11.258779525756836,11.258779525756836,0
2022-10-10 06:00:00,11.25841999053955,11.282039642333984,11.242059707641602,11.27908992767334,11.27908992767334,0
2022-10-10 07:00:00,11.27908992767334,11.315210342407228,11.250300407409668,11.30016040802002,11.30016040802002,0
2022-10-10 08:00:00,11.301050186157228,11.335359573364258,11.297100067138672,11.321200370788574,11.321200370788574,0
2022-10-10 09:00:00,11.321200370788574,11.322819709777832,11.27632999420166,11.285400390625,11.285400390625,0
2022-10-10 10:00:00,11.285770416259766,11.313909530639648,11.280779838562012,11.30935001373291,11.30935001373291,0
2022-10-10 11:00:00,11.30869960784912,11.312359809875488,11.277000427246094,11.294610023498535,11.294610023498535,0
2022-10-10 12:00:00,11.2947998046875,11.304369926452637,11.2608003616333,11.278030395507812,11.278030395507812,0
2022-10-10 13:00:00,11.27867031097412,11.322759628295898,11.267000198364258,11.315580368041992,11.315580368041992,0
2022-10-10 14:00:00,11.314499855041504,11.331100463867188,11.256500244140623,11.325360298156738,11.325360298156738,0
2022-10-10 15:00:00,11.32415008544922,11.336899757385254,11.29341983795166,11.303159713745115,11.303159713745115,0
2022-10-10 16:00:00,11.302820205688477,11.335009574890137,11.295689582824709,11.326499938964844,11.326499938964844,0
2022-10-10 17:00:00,11.327199935913086,11.337160110473633,11.274499893188477,11.287099838256836,11.287099838256836,0
2022-10-10 18:00:00,11.287460327148438,11.312910079956056,11.275309562683104,11.306909561157228,11.306909561157228,0
2022-10-10 19:00:00,11.30519962310791,11.310050010681152,11.28108024597168,11.297800064086914,11.297800064086914,0
2022-10-10 20:00:00,11.297800064086914,11.307880401611328,11.294400215148926,11.300600051879885,11.300600051879885,0
