symbol,capital.net_profit_percent,exposure.percent,exposure.net_risk_adjusted_return,returns.cagr,returns.sharpe_ratio,trades.total,trades.avg_profit_loss,trades.avg_profit_loss_percent,trades.winners.total_profit,trades.winners.avg_profit,trades.winners.max_consecutive,trades.losers.total_loss,trades.losers.avg_loss,trades.losers.max_consecutive,drawdown.max_money,drawdown.max_percent,drawdown.max_drawdown_duration,profit_factor,period,lowerband
usdeur,-3.7269037321074956,23.305248512019787,-0.0012361188603191105,-0.00028808057230131546,-20.119466250590342,544,-0.006724833570579572,-0.006850925978138779,37954.62100986266,109.0650029019042,11,-41612.93047225792,-212.31086975641796,7,7727.0398664396635,7.598300838104088,10545,0.9120871945119524,10,-80
usdeur,-2.236074489416409,69.47514879802118,-0.000248784218620876,-0.00017284320607284794,-12.871286355502654,1792,-0.0011754429219729284,-0.0012478094248975498,109219.36981848854,91.24425214577155,14,-111325.76353466393,-187.10212358767046,5,9200.121235541388,8.932780054367885,6634,0.9810790094826566,10,-80
usdeur,1.8178840068851172,69.91574553605936,0.00020098234208012114,0.00014051830286114985,-12.634909019697892,1803,0.001090159404782188,0.0010082551341570256,116283.88795711772,95.23659947347889,13,-114318.33055029566,-196.4232483682056,6,8056.5650866873475,7.618758717755326,6639,1.0171937203540362,10,-80
usdeur,0.1125271214455451,69.81525856071733,1.2458716379472699e-05,8.698085053675303e-06,-12.846004960018984,1800,0.00012219356696760493,6.251506746974727e-05,112276.18237784949,91.87903631575244,18,-112056.2339573076,-193.86891688115503,6,7811.549232482925,7.747426333584563,6551,1.0019628396633933,10,-80
usdeur,6.471108538679409,69.7688799567133,0.0007169426903392107,0.0005002028849811948,-12.85693109991681,1815,0.0037588796342574293,0.003565349057123641,121638.11248497955,98.25372575523389,18,-114815.74594880233,-198.9874279875257,5,5777.6723133208725,5.5963227216873825,4853,1.05942012987678,10,-80
usdeur,4.29128449902436,69.5137976346912,0.0004771813206119098,0.00033170685756070997,-12.895117703252346,1796,0.0025036919186541594,0.0023893566252919597,117467.80123537511,96.52243322545202,17,-112971.1705494723,-195.1142841959798,5,6822.594821025792,6.412913654535169,6551,1.039803346854175,10,-80
usdeur,0.5414652436530873,69.34374275334314,6.035730208065368e-05,4.185401228766671e-05,-12.936668819543149,1790,0.0003755983320145372,0.00030249454952686444,110148.14887988087,91.18224245023251,18,-109475.82786557473,-188.10279701988784,6,8199.745946656854,8.122980139789911,12850,1.0061412736255504,10,-80
usdeur,-2.9814635535052028,69.47514879802118,-0.00033171563395243325,-0.00023045993027475227,-12.709901491879243,1787,-0.0015738936933427934,-0.0016684183287662018,110237.35717052058,92.24883445231848,15,-113049.90520052421,-190.96267770358818,4,9016.75156332615,8.902723684518186,12850,0.9751211818796768,10,-80
usdeur,3.8087702291237875,68.67125299528483,0.00042872307922241427,0.0002944095103819995,-12.956840127126313,1796,0.0022236269613107157,0.002120696118665806,115665.41569453682,94.73007018389583,15,-111671.78167202254,-194.2117942122131,5,5438.46281609415,5.175946671980707,6551,1.0357622486425755,10,-80
usdeur,1.94961623658278,69.17368787199504,0.0002178587222736776,0.0001507009125475103,-12.882820502742138,1788,0.0011622448653024968,0.0010903893940619575,115076.35259093328,95.657815952563,20,-112998.25877177241,-193.15941670388446,6,7176.629621727319,6.921031935822837,6640,1.0183904941699862,10,-80
usdeur,3.292983485432108,69.16595810466106,0.0003680138216825119,0.0002545402857242882,-12.99000720481609,1781,0.0019419593324247208,0.0018489519850825985,114794.70909285556,95.42369833155075,19,-111336.07952180709,-192.62297495122334,6,6582.64083703162,6.463416690007667,6639,1.0310647688144168,10,-80
usdeur,-1.2733350119146412,69.48287856535518,-0.00014165473192452393,-9.842578536519637e-05,-12.913629973463218,1786,-0.0006372912341825998,-0.000712953534106742,111926.07383291215,93.50549192390322,13,-113064.27597716209,-191.9597215231954,6,8121.800704677837,7.92423118922793,6551,0.9899331408226605,10,-80
usdeur,-1.7714090178008983,69.43649996135116,-0.00019719556997033357,-0.00013692570186623688,-12.661784315878243,1774,-0.0009184796076959862,-0.0009985394688843846,108195.37748371859,91.22713109925682,16,-109824.76030777126,-186.77680324450893,6,10118.578406559769,9.930550838708395,12818,0.9851637934880394,10,-80
usdeur,-0.3678444844448096,69.46741903068717,-4.0930725731527976e-05,-2.8433518756221834e-05,-12.916820865362213,1792,-0.00013334417668262,-0.00020527035962321965,112366.04554662865,92.40628745610908,14,-112604.998311244,-195.4947887347986,5,8382.993153290387,8.280228508642486,6551,0.9978779559682167,10,-80
usdeur,-4.3864854742250445,69.87709669938936,-0.000485229871428352,-0.00033906454647231215,-12.53264262241056,1796,-0.0023895716034689424,-0.0024423638497912273,109661.09993822915,91.61328315641533,12,-113952.7705380594,-190.23834814367177,6,8038.092400209192,7.975214411396193,12850,0.9623381636131711,10,-80
usdeur,-0.08815267465166482,69.49060833268919,-9.805636445862597e-06,-6.813996417121801e-06,-12.974770841338856,1792,1.0618807071429558e-05,-4.9192340765437954e-05,112377.1782475906,93.9608513775841,14,-112358.14934531866,-188.52038480758165,6,8852.829661241281,8.622203399690793,12216,1.0001693593422711,10,-80
usdeur,-1.280393673717618,69.32055345134111,-0.00014277353257200292,-9.897140296094322e-05,-12.927832787520938,1788,-0.0007115388741681131,-0.0007161038443610839,108601.566826169,89.90195929318625,21,-109873.79833318152,-189.4375833330716,6,8800.766111688848,8.72347235887972,12850,0.9884209745515978,10,-80
usdeur,0.16678453920173195,69.77660972404732,1.847618809712099e-05,1.2892057660408997e-05,-13.029313576459021,1784,0.00015377798823512285,9.348909148079145e-05,112365.46331149866,94.34547717170332,12,-112091.12338048725,-189.02381683050126,6,7627.483684856896,7.392097859475888,12495,1.0024474724022543,10,-80
usdeur,-1.180728812432267,69.70704181804128,-0.00013093017006221612,-9.126754839770156e-05,-12.729467414318865,1794,-0.0006542840377014797,-0.0006581542990146416,113693.8703186984,95.4608482944571,13,-114867.65588233489,-190.493625012164,4,7267.168020521582,7.12917201440091,10551,0.989781409269474,10,-80
usdeur,1.2666767632194826,69.79206925871532,0.00014028988629180233,9.791121460374765e-05,-12.781173421637511,1808,0.0007651201915759317,0.0007005955548780324,116094.02164326838,96.50375863945834,13,-114710.68433689886,-189.60443692049398,5,7822.276139526031,7.473485788249671,6637,1.0120593588501898,10,-80
usdeur,4.190790751622573,69.7843394913813,0.00046419999328972347,0.0003239388992362699,-12.829374070702574,1800,0.0024522445639492225,0.002328217084234763,119499.73034052685,98.19205451152575,16,-115085.69012541808,-197.40255596126602,6,7369.488571394395,6.83497202965568,6328,1.0383543793350714,10,-80
usdeur,-3.6951513633091597,69.83071809538532,-0.00040902657584088186,-0.0002856261951106537,-12.633830629434698,1799,-0.0019590699673659186,-0.0020540029812724622,109114.55902948715,90.55150126928395,17,-112638.9259007785,-189.62782138178198,5,8098.80036495706,7.998866991159562,12850,0.9687109332488141,10,-80
usdeur,2.5996828087233985,69.2664450800031,0.0002901110836680141,0.0002009496344399068,-12.896683448559076,1772,0.0015608618310292567,0.0014670896211757328,112590.77637489517,93.66953109392277,17,-109824.92921031122,-192.67531440405477,5,5952.435935792411,5.889590857969474,6252,1.0251841470281071,10,-80
usdeur,-3.5254646607134954,69.64520367936925,-0.00039128300300690156,-0.0002725098444069091,-12.90125312019586,1791,-0.0018647757564523657,-0.001968433646406195,110341.81115445534,91.41823625058437,15,-113681.62453426135,-194.66031598332424,5,9879.081699451839,9.492916397769642,10256,0.9706213436561204,10,-80
usdeur,1.082255000712663,69.55244647136121,0.0001202773342295281,8.365582850717274e-05,-12.907808511165733,1796,0.0006058644568028911,0.0006025918712208591,113975.59066735875,93.19345107715351,15,-112887.45810294099,-197.01127068576088,6,6292.117306612519,6.25623342154782,6639,1.0096390917352882,10,-80
usdeur,0.4272279311696248,69.66066321403726,4.7406569209156825e-05,3.302373051812022e-05,-12.922823001704037,1795,0.0003105188439388343,0.0002380099895095403,111528.3933626613,92.47793811165945,16,-110971.01203779099,-188.40579293343123,6,6807.36823833776,6.761270650344348,10353,1.0050227650864398,10,-80
usdeur,-0.7611803157723117,69.66839298137127,-8.445357725981865e-05,-5.883745009219646e-05,-12.718268666967951,1769,-0.00042865498860795244,-0.00043028847697699926,108988.9218623756,92.44183364069177,16,-109747.21253722305,-186.0122246393611,5,6557.062891980415,6.451183559575327,6551,0.9930905700717432,10,-80
usdeur,-3.2829844288610457,69.84617763005333,-0.00036332229562838317,-0.000253766735974188,-12.583047706467994,1791,-0.0017453409341438592,-0.0018330454655840567,108162.17499094976,89.61240678620527,15,-111288.08060400138,-190.56178185616676,6,9147.210948695225,9.080052207405446,12850,0.971911586612994,10,-80
usdeur,2.3226003748258552,69.39012135734714,0.0002587281340902271,0.00017953176623080843,-12.689670975221624,1787,0.0013763513386088723,0.0012997204112064104,113099.22117255256,93.70275159283558,18,-110639.68133045868,-190.7580712594115,5,6439.5772786244925,6.392296256616505,6634,1.0222301782915275,10,-80
usdeur,-3.426133150655957,70.2635850660895,-0.000376911838713907,-0.0002648317704189081,-12.618401960797943,1806,-0.0017960972618655798,-0.0018970836936079497,108998.59475357058,90.00709723663962,16,-112242.3464085,-188.64259900588235,6,8968.771953618532,8.877902177444527,12850,0.9711004646755694,10,-80
usdeur,-1.7028189811301326,69.93120507072737,-0.00018821906272486588,-0.00013162385873632696,-12.904425749389684,1782,-0.0008883144403604349,-0.0009555662071437332,109980.03404946337,92.65377763223536,25,-111563.01038218552,-187.50085778518573,5,6628.576561468799,6.579866451883544,12857,0.9858109213143381,10,-80
usdeur,-3.4877740539107585,69.73023112004329,-0.00038662779652488897,-0.0002695964560911357,-12.673562072550903,1780,-0.0018674666894370174,-0.001959423625792561,108659.01456214688,91.31009627071167,14,-111983.10526934471,-189.8018733378724,5,9199.52791492398,9.048605347488033,12741,0.9703161409999961,10,-80
usdeur,5.445350308448268,69.97758367473139,0.0006014980413736388,0.0004209137952041085,-12.938632378961078,1819,0.0031388544283017456,0.002993595551648306,120145.39533515672,97.36255699769588,21,-114435.81913007588,-195.61678483773653,6,6197.709388206349,5.76085117383062,6640,1.0498932611177532,10,-80
usdeur,1.3599622096386175,69.68385251603927,0.0001508555656625651,0.00010512196988853865,-12.876068495299183,1798,0.0007615415791904156,0.0007563749775520676,113972.88459885283,93.88211251964813,14,-112603.63283946877,-192.81443979361092,5,8167.004814819389,7.97583765102725,12495,1.0121599252604585,10,-80
usdeur,-2.7176281140830283,70.07034088273943,-0.0002997931891532491,-0.00021006610958291747,-12.780657782725438,1795,-0.0014354711414137301,-0.0015139989493498764,110638.17132838353,92.73945626855283,16,-113214.84202722131,-188.06452163990252,6,7976.80841721248,7.842316435706215,10552,0.9772408753772915,10,-80
