symbol,capital.net_profit_percent,exposure.percent,exposure.net_risk_adjusted_return,returns.cagr,returns.sharpe_ratio,trades.total,trades.avg_profit_loss,trades.avg_profit_loss_percent,trades.winners.total_profit,trades.winners.avg_profit,trades.winners.max_consecutive,trades.losers.total_loss,trades.losers.avg_loss,trades.losers.max_consecutive,drawdown.max_money,drawdown.max_percent,drawdown.max_drawdown_duration,profit_factor,wait_days
usdcad,2.068516504280004,14.871005005775896,5.780453207208452,0.8596114858005022,-42.25714008431067,401,0.005212116170473842,0.005158395272518714,19845.494002300155,80.34612956396823,13,-17755.435417940145,-115.29503518142951,5,3585.361418981687,3.469104670591892,10937,1.117713733015424,9
usdcad,1.5579381377697752,71.89834424335773,0.899529043452329,0.6467464882303384,-14.77215075056267,2107,0.0007881801484387971,0.0007394106016942454,113896.74955868915,83.13631354648842,22,-112236.05398592883,-152.28772589678266,6,5414.8416254591575,5.320269221968428,6515,1.0147964536686984,9
usdcad,4.759111322061154,71.7443203696573,2.772074238537584,1.9888058225811422,-14.91717922574127,2108,0.002348358326776641,0.0022576429421542477,116477.45936196628,83.25765501212743,20,-111527.1200091211,-157.3020028337392,6,5554.432909851763,5.459180039926733,5335,1.0443868661939832,9
usdcad,2.068676948526568,71.6750096264921,1.199411694156194,0.8596784472477241,-14.953150717322217,2112,0.001024793941766429,0.0009794871915372006,113334.11291844235,83.02865415270502,21,-111169.74811343173,-148.82161728705722,7,5508.104103094505,5.3646995021252195,6547,1.0194690088062646,9
usdcad,4.43705025143317,71.59799768964189,2.588032268229942,1.8529792836144605,-14.943832612895749,2114,0.002198413969384474,0.002098888482229503,119247.71266313588,86.66258187727898,18,-114600.26553185712,-155.28491264479285,5,5205.033418827414,5.059972704077885,3833,1.0405535459251345,9
usdcad,2.6006237219952504,72.01386214863304,1.502392910593015,1.0819311595652894,-14.84109615611097,2100,0.0012901299394010367,0.0012383922485691668,114037.06972716443,83.66622870665036,16,-111327.7968544223,-151.0553552977236,7,5316.913098032208,5.08661280530112,6389,1.0243359964832943,9
usdcad,5.96618117742571,71.4593762033115,3.49777885607314,2.499490951521191,-14.922658428665066,2098,0.0029754005246177676,0.0028437469863802243,117948.48692921066,86.53594052033064,16,-111706.09662856262,-151.98108384838451,8,4301.350677176626,4.221326101076354,2850,1.0558822704315307,9
usdcad,5.131640526288416,71.4593762033115,3.0033047207808616,2.14614281895461,-14.82313449670315,2110,0.0025181398594952874,0.0024320571214637046,117475.37813115274,85.62345344836206,23,-112162.10302761784,-151.9811694141163,6,4553.21944807416,4.235576921527855,3519,1.0473713933682807,9
usdcad,3.3054065561916244,71.29765113592606,1.931551696050303,1.3771509897600078,-14.895887791861812,2086,0.0016634162782357188,0.0015845669013382668,113428.56071152512,83.2197804193141,19,-109958.67435512521,-152.08668652161163,6,4703.494933663489,4.600048356327496,6723,1.0315562767262314,9
usdcad,0.46701807808174195,72.29880631497882,0.2675503451637341,0.19343570584498543,-14.816310505929575,2098,0.00025790022912254443,0.0002226015624793813,111760.18775343806,81.87559542376415,20,-111219.11307273906,-151.731395733614,9,6192.8614767617255,5.962427997144808,10379,1.0048649433154995,9
usdcad,0.0676558126471332,72.22949557181363,0.038764534582665156,0.027999427789820293,-14.853073069348614,2108,6.658077173196886e-05,3.209478778327002e-05,111478.35875358665,81.3710647836399,20,-111338.0064867757,-150.86450743465542,7,7039.02495950782,6.880268220504961,10140,1.0012605961902832,9
usdcad,3.587600828170005,72.00616095494802,2.07704209657624,1.4955982751627142,-14.839965748297145,2095,0.0017876596130889054,0.0017124586291980932,116477.18330233927,85.45648077941252,18,-112732.03641291783,-154.0055142252976,6,4320.473669139246,4.106793763216475,5095,1.0332216733467283,9
usdcad,-1.1440672774127332,71.85213708124759,-0.6573059104605447,-0.4722883438272531,-14.918781338294156,2099,-0.0005206116373595296,-0.0005450534909064951,107974.5941910654,80.57805536646671,14,-109067.358017883,-143.6987589168419,9,6882.877529456411,6.772504659304191,12897,0.9899808352684363,9
usdcad,2.903118174294893,72.48363496341933,1.6673208390858514,1.2085347506720088,-14.791237498802774,2107,0.001433523070307685,0.0013778444111508747,112872.36068920311,82.14873412605758,23,-109851.92758006464,-149.8662040655725,5,6934.665510088482,6.824680571098076,9261,1.027495494850894,9
usdcad,-2.210989854673951,71.62880246438198,-1.271443771594134,-0.9107199476008502,-14.891672096442253,2093,-0.0010108410455391464,-0.001056373556939298,108097.5890715633,79.19237294620022,21,-110213.27937987681,-151.39186728005058,6,7605.013825080561,7.468384717611795,12899,0.9808036715700903,9
usdcad,2.7012145272700736,72.2911051212938,1.554844178228472,1.1240140393554614,-14.807674331086455,2124,0.001324218897403513,0.0012717582520103924,114943.05261967542,82.81199756460765,21,-112130.41168159035,-152.35110282824778,7,4021.3120761250175,3.919410426984241,4756,1.0250836583573057,9
usdcad,2.7505484626606393,72.24489795918367,1.584415893511394,1.1446596455163949,-14.793592419421705,2142,0.001336776364826184,0.0012841029237444627,116378.74077904872,83.18709133598908,22,-113515.365805591,-152.7797655526124,6,4900.122917184344,4.823928028229748,5327,1.02522455839469,9
usdcad,6.725542660260054,72.02926453600308,3.917949064778502,2.8220698962551656,-15.06051834487293,2106,0.0033402377729084714,0.003193515033361849,116885.166582548,84.5156663648214,18,-109850.62583280257,-151.9372418157712,10,5191.5849022910115,5.0703114974006,6016,1.0640373297504222,9
