symbol,capital.net_profit_percent,exposure.percent,exposure.net_risk_adjusted_return,returns.cagr,returns.sharpe_ratio,trades.total,trades.avg_profit_loss,trades.avg_profit_loss_percent,trades.winners.total_profit,trades.winners.avg_profit,trades.winners.max_consecutive,trades.losers.total_loss,trades.losers.avg_loss,trades.losers.max_consecutive,drawdown.max_money,drawdown.max_percent,drawdown.max_drawdown_duration,profit_factor,wait_days
usdcad,6.793917991776441,71.73661917597227,3.974491327497532,2.851165707788949,-15.003261104914063,2106,0.0033750004738094873,0.0032259819524104658,117403.41323578522,85.26028557428121,18,-110295.66223794258,-151.29720471597062,5,4203.876052351072,4.104492789266313,3676,1.0644427065727116,9
usdcad,1.636706278477501,71.6750096264921,0.948107786172441,0.6795563470086182,-14.870130740595977,2097,0.0008036527398541754,0.0007804989406187416,112348.57237737109,81.64867178588015,18,-110663.31258189709,-153.4858704325896,6,6689.420338880416,6.5091487031951285,12869,1.0152287127156692,9
usdcad,5.013045196472863,71.998459761263,2.9112122639482,2.096027990423698,-15.001665340541033,2111,0.0024796619835817154,0.0023747253417682915,114107.70393317331,82.7467033598066,24,-108873.13748583249,-148.73379437955256,8,4971.386666771941,4.914622523657785,6597,1.048079503982532,9
usdcad,-0.09307563071372218,72.04466692337313,-0.05344828427014812,-0.03850663837868584,-14.66368154826764,2122,-1.8646911764960543e-06,-4.3862219940491134e-05,111239.40214612642,80.31725786723929,18,-111243.35902080312,-150.94078564559447,7,7257.014191443435,7.090977053677523,12869,0.9999644304638808,9
usdcad,1.0303087535888626,71.82133230650751,0.5948716656045677,0.4272447557511127,-14.998366965786007,2087,0.0005181614906972157,0.0004936793261087028,112135.8432579901,83.68346511790305,17,-111054.44022690479,-148.6672559931791,7,5782.985862871734,5.543522085433976,6363,1.0097375938222353,9
usdcad,2.3815543265092507,72.2217943781286,1.3712515971948138,0.9903425089328429,-14.813598994354946,2096,0.001185360003706384,0.0011362377511971616,113279.665987376,84.60019864628529,22,-110795.15141960747,-146.36083410780378,6,6913.625389259585,6.6251186063768515,10383,1.0224243979626788,9
usdcad,5.435404545334635,71.9291490180978,3.1623015649554707,2.2746166050584593,-14.840357113798966,2119,0.002680497605454594,0.0025650800119559392,118013.17110570875,85.0851990668412,20,-112333.19667975057,-153.46065120184505,7,4169.121753824365,4.084946740314395,5940,1.0505636320681868,9
usdcad,0.8640497771632368,71.52098575279169,0.500800938385546,0.35817776779257343,-14.681899571758983,2089,0.0004504777898532443,0.0004136188497669875,114252.16684557525,84.94584895581804,19,-113311.11874257163,-152.2998907830264,12,5290.992916984775,5.144585695615225,10379,1.0083049934856045,9
usdcad,2.154180473474339,71.96765498652292,1.244127922120337,0.8953696905825606,-14.900529161730097,2113,0.0010736631894166678,0.0010194891024488117,114361.23130355046,82.87045746634091,22,-112092.58098431322,-152.92302999224177,7,5636.469675776141,5.4723687839986095,12869,1.0202390764787077,9
usdcad,1.4095892498733624,72.1062764728533,0.8112784614490615,0.5849826903771708,-14.783312681148104,2100,0.0006926558636458589,0.0006712329761301726,113405.36971052171,82.89866206909483,19,-111950.79239686551,-152.93824097932446,6,4353.413337696533,4.292599287790599,7118,1.012993005967298,9
usdcad,-2.419793226528685,71.96765498652292,-1.384368426171229,-0.9962974926892672,-14.778197714372627,2096,-0.0011068047775514476,-0.0011544815012064337,106702.26800032018,78.63100073715563,24,-109022.13081406805,-147.52656402444933,6,7918.985125319756,7.789091438392594,12869,0.9787211752657423,9
usdcad,10.138694694489072,71.73661917597227,5.972638964752748,4.284569268900412,-14.92289119068228,2112,0.0050903661364639875,0.004800518321254295,125483.80970765554,90.99623619119329,31,-114732.95642744358,-156.5251793007416,6,6097.841904652974,5.366843220545613,3269,1.0937032707512486,9
usdcad,8.54081148058557,71.81363111282249,5.009246024528094,3.5973214615883307,-15.037961411589297,2104,0.0042753077967299545,0.004059321045905688,119643.66518142102,87.90864451243279,21,-110648.41757710121,-148.92115420874995,7,5391.651488129501,5.151332826983777,3463,1.0812957636565548,9
usdcad,5.698330298724689,72.46053138236427,3.2927563274570923,2.385948732001831,-14.671320541520851,2122,0.0027805626406312758,0.0026853582934612107,118195.00165339722,86.46305900029058,12,-112294.64772997756,-148.73463275493717,6,4541.169665562571,4.420965883124821,5952,1.052543500894251,9
usdcad,3.954059785010989,72.05236811705814,2.289475217339779,1.6496211115464745,-14.8245546163668,2111,0.0019463888594054813,0.0018730742704931261,115844.7275299739,84.61996167273477,18,-111735.9006477688,-150.5874671802814,6,4437.087965849656,4.362910033380398,5333,1.0367726653509295,9
usdcad,-0.34281069412919946,72.35271467077396,-0.19591820193106588,-0.14175213763129485,-14.798829901352129,2106,-0.00012813290405622283,-0.0001627781073737889,111218.06792990257,82.38375402215004,21,-111487.915825845,-147.47078812942462,7,5337.089841713008,5.226944376937115,10383,0.9975795771770999,9
usdcad,4.744318050321062,72.44512899499422,2.736640745205205,1.982562917993482,-14.90062013944644,2108,0.0023409937913981614,0.002250625261063122,115613.06262800682,84.63620983016605,23,-110678.24771573946,-149.16205891609093,5,4663.629392806077,4.55096535395172,6408,1.0445870350689117,9
usdcad,3.491556708145893,72.00616095494802,2.021034713062328,1.4552695084430316,-14.749470524496681,2119,0.0016937093835211814,0.0016477379462698882,116587.85212026055,83.63547497866611,20,-112998.88193657913,-155.86052680907466,6,4449.4213929416,4.353998892950994,3899,1.031761112341764,9
