symbol,capital.net_profit_percent,exposure.percent,exposure.net_risk_adjusted_return,returns.cagr,returns.sharpe_ratio,trades.total,trades.avg_profit_loss,trades.avg_profit_loss_percent,trades.winners.total_profit,trades.winners.avg_profit,trades.winners.max_consecutive,trades.losers.total_loss,trades.losers.avg_loss,trades.losers.max_consecutive,drawdown.max_money,drawdown.max_percent,drawdown.max_drawdown_duration,profit_factor,wait_days
usdeur,5.9028456715368565,39.92424828012677,6.193307878779762,2.4726316142766844,-16.14016393628836,5165,0.0011772589999759105,0.0011428549218851609,163899.13115833796,59.105348416277664,10,-157818.5884234619,-65.97767074559444,13,5890.897548256791,5.708912498227681,6643,1.0385286853444706,1
usdeur,-1.5682144673680363,39.73873386411069,-1.6276699161113346,-0.646815416149677,-15.72658358716781,5140,-0.00030272023569679344,-0.0003051000909276335,150851.13915709784,55.56211387001762,13,-152407.12116857964,-62.84829738910501,10,8216.763611846865,8.201635103950178,12927,0.9897906213334959,1
usdeur,-5.474358743879545,40.22570920615289,-5.568050249327936,-2.2397877017471264,-16.28773812485144,5203,-0.001023873347077789,-0.0010521542848125206,146573.1082643968,53.94667216208937,16,-151900.32128924233,-61.10230140355685,12,10385.537408037417,10.21182423911886,12039,0.9649295473529536,1
usdeur,-2.017055648869784,40.29527711215892,-2.062698897035336,-0.8311702365498342,-16.385912011556904,5212,-0.00038312532005456185,-0.0003870022350095518,151149.30850669026,54.98337886747554,10,-153146.15767481466,-62.1787079475496,13,6853.358344149994,6.832778045541803,12925,0.9869611539822994,1
usdeur,2.052951435456197,39.86241014145474,2.140150604740247,0.8531156117063812,-16.36973570182889,5157,0.0004022046602850898,0.00039809025314256293,154329.21140366906,56.36567253603691,12,-152255.0419705791,-62.94131540743245,13,6019.366332804595,6.016438375531478,6120,1.0136229934079344,1
usdeur,-7.199242442551834,39.97062688413079,-7.3430474884388515,-2.93506211352843,-16.180994459625722,5171,-0.0013433002292782355,-0.0013922340828760075,142205.97630527156,51.93790222982891,13,-149152.18179086948,-61.30381495720077,11,12830.620151761526,12.728805282709835,12897,0.953428736997375,1
usdeur,14.089060516198684,40.04792455747082,14.990163148780855,6.003249228865549,-15.950513582564026,5181,0.0029202604702049505,0.002719370877475137,178633.73604615295,63.797762873626056,13,-163503.86655002096,-68.67025054599789,10,3838.961901712377,3.5431562091369733,2225,1.0925352397798085,1
usdeur,3.1091473776522145,39.97835665146479,3.238890816751557,1.2948553222724786,-15.936987916532544,5172,0.0006105928475748266,0.000601149918339562,160571.83108959242,56.92018117319831,13,-157413.84488193557,-66.95612287619548,9,6741.505129378871,6.634818937256551,5929,1.0200616801528826,1
usdeur,-7.197047942577759,40.27208781015691,-7.285891674629117,-2.93418069295955,-15.632296737376132,5210,-0.001332852859442515,-0.0013813911598037926,141436.6694580676,51.9033649387404,13,-148380.8328557629,-59.710596722641014,11,13065.190909903278,13.02595678310056,12925,0.9532004015340341,1
usdeur,-14.994852710388267,39.870139908788744,-15.089466227355947,-6.016191296336243,-16.546933232305857,5158,-0.002699645585545909,-0.002907105992708078,135569.71107368337,51.17769387455016,11,-149494.4830039286,-59.58329334552754,11,16054.93557357679,15.96161234281275,12862,0.9068542754860105,1
usdeur,1.5415538519808973,40.132951998144854,1.5945080929958038,0.6399231675685408,-15.961521005354836,5192,0.0002992097621168061,0.0002969094476080311,152127.50264067322,54.84048400889446,11,-150574.00555576294,-62.27212802140733,9,6034.1756784392055,6.000514840981402,11885,1.0103171664934887,1
usdeur,-2.5075981287739557,39.70781479477468,-2.5996445327474604,-1.032262036385847,-17.01716775242987,5136,-0.0004821688173576946,-0.0004882395110541191,146698.8943597272,53.95325279872276,12,-149175.31340567616,-61.71920289850069,12,8605.812636967647,8.372037436221062,12609,0.9833992703657712,1
usdeur,-5.264466377765185,40.03246502280282,-5.382741495938145,-2.154844106629331,-16.461238576818147,5179,-0.000990209188387289,-0.0010165024865350812,148662.98443833677,54.71585735676731,11,-153791.27782499447,-62.46599424248354,10,8463.207453899071,8.345539706234582,12828,0.9666541987349023,1
usdeur,-3.6784419545124765,40.07111385947283,-3.7697687052021354,-1.5105883101003221,-16.078491298836205,5184,-0.0006966838834170067,-0.0007095759943118203,150234.49595525788,54.0411855954165,12,-153846.10520689195,-63.99588402948916,15,6914.17538583756,6.792300678972693,12804,0.9765245324424874,1
usdeur,-5.357175408770367,39.93197804746077,-5.4902680097814365,-2.1923726164126847,-16.297917176138036,5165,-0.0010099142823246136,-0.0010372072427435367,141601.08372247114,51.773705200172266,12,-146817.29099067752,-60.41863826776853,11,10288.761104408564,10.230879753320373,12886,0.9644714377100339,1
usdeur,-8.383310564621786,39.816031537450726,-8.563077301013472,-3.409477558747808,-16.108736818766744,5151,-0.00156115867237493,-0.0016275112724950078,146262.079070102,53.30250694974562,14,-154303.60739150492,-64.10619334919191,13,10725.837833568512,10.503007370125614,12712,0.9478850270752279,1
usdeur,1.7988300275906162,40.0015459534668,1.8677292689082143,0.7471205817886688,-16.158599540648623,5174,0.0003508129925313857,0.00034766718739671746,161703.47927772588,59.559292551648575,10,-159888.37285436856,-65.02170510547725,12,4608.011463040253,4.412182283649387,6528,1.0113523353259126,1
usdeur,7.01612758209786,39.53003014609261,7.452004455706931,2.945779607829114,-16.44934974968218,5113,0.0014214974543381846,0.001372213491511414,161433.02500448946,59.32856486750807,13,-154164.90852045856,-64.45021259216495,11,3744.576435668554,3.724253579689048,3642,1.0471450770073683,1
