Datetime,Open,High,Low,Close,Adj Close,Volume
2022-10-09 23:00:00,20.052759170532227,20.05887031555176,20.030000686645508,20.044599533081055,20.044599533081055,0
2022-10-10 00:00:00,20.04472923278809,20.049800872802734,20.00900077819824,20.025699615478516,20.025699615478516,0
2022-10-10 01:00:00,20.024999618530273,20.03459930419922,20.003000259399418,20.007999420166016,20.007999420166016,0
2022-10-10 02:00:00,20.013599395751953,20.03179931640625,20.003000259399418,20.019899368286133,20.019899368286133,0
2022-10-10 03:00:00,20.02207946777344,20.04199981689453,20.01099967956543,20.029539108276367,20.029539108276367,0
2022-10-10 04:00:00,20.030000686645508,20.03890037536621,20.01499938964844,20.02359962463379,20.02359962463379,0
2022-10-10 05:00:00,20.021299362182617,20.045190811157227,20.003999710083008,20.0398006439209,20.0398006439209,0
2022-10-10 06:00:00,20.04404067993164,20.0545597076416,20.01300048828125,20.04290008544922,20.04290008544922,0
2022-10-10 07:00:00,20.046499252319336,20.046539306640625,19.98699951171875,20.0049991607666,20.0049991607666,0
2022-10-10 08:00:00,20.00984001159668,20.05522918701172,19.993999481201172,20.033720016479492,20.033720016479492,0
2022-10-10 09:00:00,20.031700134277344,20.036849975585938,19.979000091552734,19.99099922180176,19.99099922180176,0
2022-10-10 10:00:00,19.9906005859375,19.9955997467041,19.964500427246097,19.97909927368164,19.97909927368164,0
2022-10-10 11:00:00,19.97945976257324,19.98866081237793,19.958499908447266,19.972000122070312,19.972000122070312,0
2022-10-10 12:00:00,19.975549697875977,19.976940155029297,19.933500289916992,19.941179275512695,19.941179275512695,0
2022-10-10 13:00:00,19.941429138183594,19.979999542236328,19.934499740600582,19.951000213623047,19.951000213623047,0
2022-10-10 14:00:00,19.950599670410156,19.989999771118164,19.934999465942383,19.9689998626709,19.9689998626709,0
2022-10-10 15:00:00,19.973190307617188,19.989999771118164,19.954500198364254,19.970399856567383,19.970399856567383,0
2022-10-10 16:00:00,19.97287940979004,19.989999771118164,19.961000442504883,19.97699928283691,19.97699928283691,0
2022-10-10 17:00:00,19.974000930786133,19.989999771118164,19.945999145507812,19.96220016479492,19.96220016479492,0
