Datetime,Open,High,Low,Close,Adj Close,Volume
2022-10-09 23:00:00,7.849679946899414,7.849800109863281,7.8491902351379395,7.849599838256836,7.849599838256836,0
2022-10-10 00:00:00,7.849709987640381,7.849899768829346,7.849199771881104,7.849689960479736,7.849689960479736,0
2022-10-10 01:00:00,7.8495402336120605,7.849870204925537,7.849410057067871,7.849790096282959,7.849790096282959,0
2022-10-10 02:00:00,7.849800109863281,7.849909782409668,7.849400043487549,7.8498101234436035,7.8498101234436035,0
2022-10-10 03:00:00,7.849510192871094,7.849830150604248,7.8495001792907715,7.849800109863281,7.849800109863281,0
2022-10-10 04:00:00,7.849760055541992,7.849899768829346,7.8495001792907715,7.84975004196167,7.84975004196167,0
2022-10-10 05:00:00,7.849830150604248,7.849899768829346,7.8495001792907715,7.84975004196167,7.84975004196167,0
2022-10-10 06:00:00,7.849530220031738,7.849929809570312,7.849490165710449,7.8498101234436035,7.8498101234436035,0
2022-10-10 07:00:00,7.849899768829346,7.849959850311279,7.849599838256836,7.849790096282959,7.849790096282959,0
2022-10-10 08:00:00,7.84991979598999,7.849949836730957,7.849510192871094,7.849699974060059,7.849699974060059,0
2022-10-10 09:00:00,7.8498101234436035,7.849850177764893,7.849440097808838,7.849800109863281,7.849800109863281,0
2022-10-10 10:00:00,7.849800109863281,7.849820137023926,7.849299907684326,7.849770069122315,7.849770069122315,0
2022-10-10 11:00:00,7.849780082702637,7.849899768829346,7.849420070648193,7.8498101234436035,7.8498101234436035,0
2022-10-10 12:00:00,7.849820137023926,7.849899768829346,7.8495001792907715,7.849669933319092,7.849669933319092,0
2022-10-10 13:00:00,7.849880218505859,7.849899768829346,7.849400043487549,7.849720001220703,7.849720001220703,0
2022-10-10 14:00:00,7.849669933319092,7.849979877471924,7.849480152130127,7.849830150604248,7.849830150604248,0
2022-10-10 15:00:00,7.849830150604248,7.849999904632568,7.849599838256836,7.849999904632568,7.849999904632568,0
2022-10-10 16:00:00,7.84984016418457,7.849999904632568,7.8495001792907715,7.849780082702637,7.849780082702637,0
2022-10-10 17:00:00,7.849780082702637,7.849909782409668,7.849299907684326,7.849689960479736,7.849689960479736,0
2022-10-10 18:00:00,7.849689960479736,7.849899768829346,7.8495001792907715,7.849780082702637,7.849780082702637,0
2022-10-10 19:00:00,7.849780082702637,7.849800109863281,7.849299907684326,7.849699974060059,7.849699974060059,0
2022-10-10 20:00:00,7.849689960479736,7.849899768829346,7.849199771881104,7.8496599197387695,7.8496599197387695,0
2022-10-10 21:00:00,7.849609851837158,7.849699974060059,7.848999977111816,7.849589824676514,7.849589824676514,0
2022-10-10 22:00:00,7.849599838256836,7.849909782409668,7.849219799041748,7.849899768829346,7.849899768829346,0
2022-10-10 23:00:00,7.8495402336120605,7.849929809570312,7.849520206451416,7.849720001220703,7.849720001220703,0
2022-10-11 00:00:00,7.849830150604248,7.849909782409668,7.849400043487549,7.849800109863281,7.849800109863281,0
2022-10-11 01:00:00,7.849890232086182,7.849909782409668,7.849460124969482,7.849720001220703,7.849720001220703,0
2022-10-11 02:00:00,7.849800109863281,7.849870204925537,7.849299907684326,7.849800109863281,7.849800109863281,0
2022-10-11 03:00:00,7.849720001220703,7.849929809570312,7.849490165710449,7.849790096282959,7.849790096282959,0
2022-10-11 04:00:00,7.849899768829346,7.849949836730957,7.8495001792907715,7.849899768829346,7.849899768829346,0
2022-10-11 05:00:00,7.849899768829346,7.849949836730957,7.849480152130127,7.8496599197387695,7.8496599197387695,0
2022-10-11 06:00:00,7.849780082702637,7.849870204925537,7.849299907684326,7.849720001220703,7.849720001220703,0
2022-10-11 07:00:00,7.849510192871094,7.849870204925537,7.849480152130127,7.849699974060059,7.849699974060059,0
2022-10-11 08:00:00,7.849830150604248,7.849899768829346,7.849480152130127,7.849689960479736,7.849689960479736,0
2022-10-11 09:00:00,7.849709987640381,7.849850177764893,7.849400043487549,7.849520206451416,7.849520206451416,0
2022-10-11 10:00:00,7.849689960479736,7.849890232086182,7.849400043487549,7.84975004196167,7.84975004196167,0
2022-10-11 11:00:00,7.849760055541992,7.849999904632568,7.849490165710449,7.84984016418457,7.84984016418457,0
2022-10-11 12:00:00,7.849800109863281,7.849999904632568,7.849480152130127,7.849709987640381,7.849709987640381,0
2022-10-11 13:00:00,7.849820137023926,7.849949836730957,7.849490165710449,7.849929809570312,7.849929809570312,0
2022-10-11 14:00:00,7.849820137023926,7.849949836730957,7.8495402336120605,7.849639892578125,7.849639892578125,0
2022-10-11 15:00:00,7.84984016418457,7.849949836730957,7.849579811096191,7.849899768829346,7.849899768829346,0
2022-10-11 16:00:00,7.849800109863281,7.849929809570312,7.8495001792907715,7.849909782409668,7.849909782409668,0
2022-10-11 17:00:00,7.84991979598999,7.849939823150635,7.849589824676514,7.849899768829346,7.849899768829346,0
2022-10-11 18:00:00,7.849820137023926,7.849949836730957,7.8495001792907715,7.84961986541748,7.84961986541748,0
2022-10-11 19:00:00,7.849699974060059,7.849979877471924,7.849490165710449,7.849800109863281,7.849800109863281,0
2022-10-11 20:00:00,7.849880218505859,7.849979877471924,7.8495001792907715,7.8498101234436035,7.8498101234436035,0
2022-10-11 21:00:00,7.849800109863281,7.849899768829346,7.849370002746582,7.849800109863281,7.849800109863281,0
2022-10-11 22:00:00,7.849679946899414,7.849909782409668,7.849400043487549,7.849899768829346,7.849899768829346,0
2022-10-11 23:00:00,7.849899768829346,7.849899768829346,7.849520206451416,7.849800109863281,7.849800109863281,0
2022-10-12 00:00:00,7.849699974060059,7.849949836730957,7.8495001792907715,7.849780082702637,7.849780082702637,0
2022-10-12 01:00:00,7.849880218505859,7.849899768829346,7.849299907684326,7.849669933319092,7.849669933319092,0
2022-10-12 02:00:00,7.84961986541748,7.849850177764893,7.84935998916626,7.849800109863281,7.849800109863281,0
2022-10-12 03:00:00,7.849800109863281,7.849870204925537,7.849390029907227,7.849850177764893,7.849850177764893,0
2022-10-12 04:00:00,7.849800109863281,7.849870204925537,7.849370002746582,7.849699974060059,7.849699974060059,0
2022-10-12 05:00:00,7.8496599197387695,7.849850177764893,7.849420070648193,7.849800109863281,7.849800109863281,0
2022-10-12 06:00:00,7.849520206451416,7.84991979598999,7.849400043487549,7.849510192871094,7.849510192871094,0
2022-10-12 07:00:00,7.849800109863281,7.849939823150635,7.849440097808838,7.84984016418457,7.84984016418457,0
2022-10-12 08:00:00,7.849800109863281,7.849959850311279,7.849510192871094,7.849609851837158,7.849609851837158,0
2022-10-12 09:00:00,7.849790096282959,7.849969863891602,7.849579811096191,7.849880218505859,7.849880218505859,0
2022-10-12 10:00:00,7.849949836730957,7.849999904632568,7.8495001792907715,7.8498101234436035,7.8498101234436035,0
2022-10-12 11:00:00,7.849899768829346,7.849979877471924,7.849589824676514,7.84984016418457,7.84984016418457,0
2022-10-12 12:00:00,7.849979877471924,7.849999904632568,7.849579811096191,7.849820137023926,7.849820137023926,0
2022-10-12 13:00:00,7.849939823150635,7.849999904632568,7.849589824676514,7.849699974060059,7.849699974060059,0
2022-10-12 14:00:00,7.849959850311279,7.849999904632568,7.849579811096191,7.849589824676514,7.849589824676514,0
2022-10-12 15:00:00,7.849949836730957,7.849999904632568,7.849549770355225,7.849899768829346,7.849899768829346,0
2022-10-12 16:00:00,7.849800109863281,7.849999904632568,7.849599838256836,7.84984016418457,7.84984016418457,0
