symbol,capital.net_profit_percent,exposure.percent,exposure.net_risk_adjusted_return,returns.cagr,returns.sharpe_ratio,trades.total,trades.avg_profit_loss,trades.avg_profit_loss_percent,trades.winners.total_profit,trades.winners.avg_profit,trades.winners.max_consecutive,trades.losers.total_loss,trades.losers.avg_loss,trades.losers.max_consecutive,drawdown.max_money,drawdown.max_percent,drawdown.max_drawdown_duration,profit_factor,period,lowerband
usdmxn,0.3401181801566206,32.131313131313135,0.5829655163111506,0.1873144754935121,-0.3733382645951247,453,0.0006267952402196,0.0007508127597276,47647.585399105476,173.89629707702727,10,-47363.647155285944,-264.6013807557874,6,5564.983580805783,5.512966831188521,6153,1.0059948559892065,15,-70
usdmxn,-0.5265441704641872,35.505050505050505,-0.8147995534279981,-0.2892949929595367,-0.842118312802723,500,-0.0011628591353011,-0.0010530883409283,52446.41762209414,171.9554676134234,9,-53027.84718974474,-271.93767789612684,7,6562.845554439598,6.349509743870606,6102,0.9890353918089466,15,-60
usdmxn,-1.6753349557783803,38.45454545454545,-2.3861014518390053,-0.9175644673889992,-0.8729655269390602,544,-0.0030291204876093,-0.0030796598451808,56223.71282359737,170.37488734423445,11,-57871.5543688569,-270.4278241535369,6,7465.874001140648,7.20623572230372,5986,0.9715258806639848,15,-50
usdmxn,-2.103911931038193,41.74747474747475,-2.7569006340705355,-1.1509363960215682,-1.512460135589556,596,-0.0034705608768164,-0.0035300535755674,60410.331520515065,165.05555060250018,11,-62478.78580309767,-271.6468947960768,7,7364.763723737968,7.259181276005009,6154,0.9668934942317644,15,-40
usdmxn,-3.8536895264728,44.36363636363637,-4.729208461286908,-2.0980488446436465,-3.6544980444333808,639,-0.0058953577974854,-0.0060308130304738,60175.43454387586,152.34287226297687,12,-63942.568176469096,-262.05970564126676,5,8038.577189262214,7.946527119316148,8794,0.9410856689053108,15,-30
usdmxn,-2.7754969772945657,47.5959595959596,-3.184152322208498,-1.5155278527521665,-2.192097973242307,684,-0.0039467801402639,-0.0040577441188517,66065.83861884235,155.44903204433493,13,-68765.43623478289,-265.50361480611156,8,7457.728247804509,7.351723889643175,8796,0.9607419400827558,15,-20
usdmxn,-2.6674722120810093,24.252525252525253,-6.007514756897493,-1.4569740334657455,-1.9417237624970736,320,-0.0082256544050525,-0.0083358506627531,31457.737037580195,165.56703703989575,9,-34089.94644719704,-262.2303572861311,3,5270.888338129982,5.257937340474379,9695,0.9227863436601768,16,-100
usdmxn,-0.907133012215576,27.060606060606062,-1.839861529338198,-0.4978776805148518,-1.1634068095614722,366,-0.0024672977424194,-0.0024785054978567,37165.98118211016,171.2718026825353,8,-38069.01215583568,-255.49672587809175,6,4939.207479375458,4.92293578157724,9446,0.976279106743591,16,-90
usdmxn,-0.0717531388506807,29.09090909090909,-0.1356853461831307,-0.0394721007078198,-0.3039303127697648,400,-0.0001793185061048,-0.0001793828471267,41475.37505432904,175.74311463698749,9,-41547.10245677098,-253.33599059006696,8,5543.824844809962,5.528098639432164,5975,0.9982735883322652,16,-80
usdmxn,-2.444501965792643,32.131313131313135,-4.157953240091122,-1.3360049754272587,-0.9393368598705508,448,-0.0053903258741062,-0.0054564776022157,44760.25527154242,165.16699362192773,9,-47175.12126314204,-266.526108831311,4,5617.4442579794995,5.591210996943372,9697,0.9488106034083188,16,-70
usdmxn,-0.1206675518801129,35.070707070707066,-0.1892504317634239,-0.0663714645537987,-0.932139773743805,494,-0.0003584875236478,-0.0002442662993524,50252.739556281005,164.22463907281374,9,-50429.832392963035,-268.24378932427146,6,5721.793944241115,5.555847779313156,5924,0.9964883318409216,16,-60
usdmxn,-2.1601332937480353,38.09090909090909,-3.101815339017156,-1.1815096609528986,-1.789012632373333,538,-0.0039470209250977,-0.0040151176463718,54343.17849040336,165.17683431733542,8,-56466.675748105896,-270.17548204835356,7,7684.776524703266,7.454513508744052,5249,0.962393797234048,16,-50
usdmxn,-1.632079546780849,41.090909090909086,-2.175615339239744,-0.8939801212148765,-1.1995763612305803,593,-0.0027070652859043,-0.0027522420687704,58902.98974041899,158.7681664162237,10,-60508.2794549603,-272.559817364686,7,7295.399430478748,7.045314875729371,5250,0.9734699163651443,16,-40
usdmxn,-3.4452048226628915,44.76767676767677,-4.194457314507534,-1.8777610927169075,-5.736497150152323,646,-0.0052217231106973,-0.0053331344004069,61446.19012233716,154.00047649708563,12,-64819.42325184772,-262.4268147848086,5,7751.585485749572,7.6703437126506255,9775,0.9479595318766678,16,-30
usdmxn,-1.618256521241324,47.72727272727273,-1.8573073528395396,-0.8864421456734167,-1.2200292268797568,692,-0.0022645340011352,-0.0023385209844527,67012.98909138571,155.1226599337632,12,-68580.04662017139,-263.7694100775823,5,7517.368562640782,7.400983300750965,5473,0.9771499494967568,16,-20
usdmxn,-3.2155003720495947,23.444444444444446,-7.480101949227843,-1.753668345874528,-1.3668226842911748,312,-0.0101421565417333,-0.0103060909360563,29182.423088457537,158.6001254807475,9,-32346.77592947834,-252.70918694904952,7,4961.696345148404,4.949505057150711,9695,0.902174088449506,17,-100
usdmxn,-0.6653718881994024,26.171717171717173,-1.396280135124844,-0.3654304878897445,-0.9039286355601912,355,-0.0018680653263385,-0.0018742870090124,35128.023269723824,165.6982229703954,7,-35791.18646057404,-250.28801720681147,7,3992.2028001733415,3.977737634380672,9695,0.9814713269821126,17,-90
usdmxn,-3.5038094734845973,29.06060606060606,-6.57039241064333,-1.909395855093016,-2.1510851854722515,396,-0.0086947897788112,-0.0088480037209207,37094.97526449197,159.89213476074127,8,-40538.112016901265,-247.18360985915405,7,6616.0385282721545,6.581520162893969,9519,0.9150642054821456,17,-80
usdmxn,-0.8657814415122539,31.848484848484848,-1.4921777082361851,-0.4752359913200699,-0.4758266848723546,443,-0.0019459240333879,-0.0019543599131202,44595.356064825704,167.0238054862386,10,-45457.40041161658,-258.2806841569124,5,5316.32967092414,5.291502604093283,6153,0.9810362154679972,17,-70
usdmxn,-1.4582930018057096,35.1010101010101,-2.2767694746838996,-0.7991690832855102,-1.212976354167934,491,-0.0030620341489052,-0.0029700468468548,48317.52578667585,162.13934827743574,9,-49820.98455378836,-258.1398163408723,5,5792.752890174554,5.724790913691676,9697,0.9698227808908648,17,-60
usdmxn,-0.7976018740327325,38.01010101010101,-1.1520453925530048,-0.4378936173916118,-2.219719638077483,537,-0.0015838852251519,-0.0014852921304147,53673.417770454216,164.138892264386,10,-54523.964136360824,-259.63792445886105,7,6427.704685219185,6.302564128691862,5482,0.98440050389991,17,-50
usdmxn,-1.6905696097577798,40.909090909090914,-2.263236779312506,-0.9258695915369344,-1.859661321868175,590,-0.0028183457881162,-0.0028653722199284,57906.53986233179,158.21458978779177,10,-59569.36387732034,-265.9346601666087,5,6915.553372437425,6.800269331182238,5322,0.9720859195607152,17,-40
usdmxn,-3.6661913348333,44.474747474747474,-4.490180042838059,-1.9969962352137347,-2.964026717533591,641,-0.0055952098074068,-0.0057194872618304,60210.035984027614,151.66255915372196,9,-63796.56547057542,-261.4613338958009,5,8038.083571095485,7.948486216630427,8794,0.9437817779046116,17,-30
usdmxn,-2.9887783267972425,47.707070707070706,-3.418849366359874,-1.631032884577544,-4.8688073245722645,695,-0.0041825900430035,-0.0043004004702118,65061.26106464507,149.56611738998868,12,-67968.16114453257,-261.4160044020483,5,8348.189919773155,8.252469128159087,8794,0.9572314443860552,17,-20
usdmxn,-2.6910436810971774,22.484848484848484,-6.536640434532483,-1.4697536977039702,-1.777604060076168,300,-0.0088505257449128,-0.0089701456036572,28736.17332109397,166.10504809880908,6,-31391.3310445678,-247.17583499659685,4,4866.7387236601935,4.855004313680532,9695,0.9154174851743568,18,-100
usdmxn,-3.0267103870492544,25.414141414141415,-6.498591548374721,-1.651561246031394,-2.163781215816658,344,-0.0086667562775358,-0.0087985767065385,33044.2738986261,164.3993726299806,7,-36025.638058098455,-251.92753886782137,7,5083.8630511038355,5.065442413279962,9695,0.9172432656247668,18,-90
usdmxn,-3.9997284261759742,28.454545454545453,-7.649690558678859,-2.176684677151348,-2.239106984918494,381,-0.0102908009426539,-0.0104979748718529,34970.295936939125,156.81747056923373,8,-38891.09109609032,-246.14614617778685,7,6402.216289670032,6.379018790768777,9695,0.8991852620060498,18,-80
usdmxn,-1.8284533111843824,31.636363636363633,-3.1640956533674505,-1.0010048067017023,-1.3462214513923252,434,-0.0041747431389182,-0.0042130260626368,41627.864282931325,157.6813041020126,8,-43439.70280522186,-255.5276635601286,6,4574.254582728128,4.555283973410988,9519,0.9582907247221604,18,-70
usdmxn,-1.450924049218154,34.93939393939394,-2.275788964264049,-0.7951468714534692,-1.0733730194250797,482,-0.0029884831322223,-0.0030102158697472,45937.99958222551,157.32191637748463,9,-47378.44845195672,-249.36025501029852,4,5241.535857483817,5.214688895509415,6384,0.96959695986685,18,-60
usdmxn,-1.737929338515901,37.84848484848485,-2.5144550922604165,-0.9516831546161394,-2.818807558470632,535,-0.0033243105446177,-0.0032484660533007,51785.849755862815,156.45271829565806,11,-53564.35589723332,-262.57037204526137,5,6058.363479399239,5.970294177066183,6392,0.9667968351046228,18,-50
usdmxn,-3.6627947772021017,41.070707070707066,-4.857877628430323,-1.9951646906260296,-2.858242869479647,590,-0.0060733130370217,-0.0062081267410205,54525.21237326386,148.57006096257183,10,-58108.46706510665,-260.5760854937518,5,8087.612634085337,7.955489324344846,8793,0.9383350676274425,18,-40
usdmxn,-6.539189907423652,44.343434343434346,-7.969667330230419,-3.534024199970863,-2.4789548093021194,639,-0.0098858764236051,-0.0102334740335268,57779.55719624887,145.90797271780016,11,-64096.63223093253,-263.7721490984878,6,9516.5568695088,9.399363948377244,9698,0.901444509410042,18,-30
usdmxn,-6.6319750115522496,48.07070707070707,-7.454143537913553,-3.5832595047404645,-14.232813320517968,693,-0.0092409213859505,-0.0095699495116194,62209.96052881414,145.69077407216426,12,-68613.91904927787,-257.9470640950296,5,9848.417419933015,9.742848869532448,9698,0.906666772439212,18,-20
usdmxn,-3.2252529425359513,21.646464646464647,-8.125761752354263,-1.7589401449793116,-1.4485217803268795,289,-0.0109819942742771,-0.0111600447838614,26703.278181120942,163.8237925222144,7,-29877.07452638704,-237.11963909830985,5,4386.405984774436,4.348497859784279,4167,0.8937715155992586,19,-100
usdmxn,-4.611875820797921,24.77777777777778,-10.112342507388451,-2.505613754608472,-2.008138410144287,334,-0.0134944461517377,-0.0138080114395147,30770.023136478903,159.43017169160055,6,-35277.16815115933,-250.1926819231158,7,7120.588207766719,7.0796159559077845,9519,0.8722362011778345,19,-90
usdmxn,-0.9643125508412564,28.262626262626263,-1.8723573107536813,-0.5291773490392728,-0.9757899483204184,382,-0.0025122459859129,-0.0025243784053436,37351.48097557057,160.99776282573524,8,-38311.15894218935,-255.4077262812623,7,4003.477451673607,3.988848829396432,9519,0.9749504323774985,19,-80
usdmxn,-0.9487656857743164,31.202020202020204,-1.6686999051904745,-0.5206680815286239,-0.9061234884260452,428,-0.0022062595897225,-0.002216742256482,41031.88275680361,156.61023952978476,8,-41976.16186120485,-252.86844494701717,7,4419.5303049031645,4.405934047160323,9519,0.9775043962446228,19,-70
usdmxn,1.0544943746182978,34.77777777777778,1.6731620442946584,0.5818885776269201,-0.4771275020556589,485,0.002185719094311,0.0021742152053985,47276.955729518966,157.06629810471418,8,-46216.88196877809,-251.1787063520549,5,4356.096716417567,4.237590717354513,3288,1.0229369380967113,19,-60
usdmxn,-1.183357972428592,37.898989898989896,-1.7124207382938974,-0.6489901626342124,-4.101075759673332,539,-0.0022862424249684,-0.0021954693366022,51188.36789305004,154.18183100316276,11,-52420.65256010803,-253.2398674401354,6,7022.366016403423,6.901850757861636,9170,0.9764923821647395,19,-50
usdmxn,-1.5036496266198325,41.15151515151515,-2.0021683216377397,-0.8239226002375911,-2.297082929853141,591,-0.0026194980437163,-0.0025442464071401,55758.871213802355,151.1080520699251,10,-57306.99455763868,-258.13961512449856,8,7157.682777526745,7.033614185109789,8793,0.9729854382386212,19,-40
usdmxn,-1.972756090812083,44.121212121212125,-2.446843176174411,-1.0795768680333158,-2.201030967706562,645,-0.0030076388742699,-0.0030585365749024,61641.17451943921,151.08131009666474,12,-63581.10159334335,-268.2746902672715,5,7766.616366352406,7.643190111937623,5482,0.9694889357798224,19,-30
usdmxn,-6.578639688728015,48.15151515151515,-7.382863892455325,-3.554960825791367,-5.615485179528014,696,-0.0091293469178057,-0.0094520685182873,62579.53600933463,144.860037058645,12,-68933.56146412744,-261.11197524290696,5,10085.515794850811,9.962797705591829,9741,0.907823920310582,19,-20
usdjpy,3.28502791251691,17.650651465798045,10.333422768285212,1.8239164373174428,0.0448194515466772,345,0.0096799439808756,0.0095218200362808,39684.20134947751,168.1533955486335,11,-36344.62067607544,-333.436886936472,7,8444.583987217993,8.253210773189817,5257,1.0918865188652365,10,-100
usdjpy,4.015035474141606,19.58469055374593,11.405482612522674,2.2337284758238627,0.1002916679798208,390,0.0105044299467601,0.0102949627542092,44213.29339877679,164.9749753685701,11,-40116.56571954039,-328.8243091765606,4,8803.262707465634,8.603761029134041,5257,1.1021205979563928,10,-90
usdjpy,2.961765045992679,21.76302931596091,7.549354059608095,1.642968137158195,0.0225526355700262,437,0.0068788593703598,0.0067774943844226,46305.66825129364,153.83942940629117,12,-43299.60670644638,-318.3794610768116,6,8610.901342109515,8.53601427749291,5257,1.0694246847373725,10,-80
usdjpy,1.453983030248942,23.74796416938111,3.382255170092567,0.8032167459106229,-0.1062903600873294,475,0.0030833784853834,0.0030610169057872,49436.491153859795,150.7210096154262,12,-47971.886373302616,-326.33936308369124,7,8695.500631067087,8.640120494762169,5257,1.0305304813148282,10,-70
usdjpy,-1.405975820903695,26.04845276872964,-2.958368218807475,-0.7706091482011735,-0.4062363924706302,529,-0.0026392025330161,-0.0026577992833718,52612.63682103136,146.55330590816536,12,-54008.77496099685,-317.69867624115795,7,9622.4411089919,9.527316347331734,5257,0.9741497906409888,10,-60
usdjpy,0.0154073222279451,28.60342019543974,0.0296389402126248,0.0084777506104922,-0.2230133644587055,588,2.6204947647104287e-05,2.6202928959090364e-05,58215.88114988268,144.81562475095194,12,-58200.47264066621,-312.90576688530217,7,9962.296823651295,9.852385269955812,4292,1.0002647488674463,10,-50
usdjpy,-3.8676431236559217,30.934446254071663,-6.806538528862796,-2.1055650029737416,-0.5108369318280823,625,-0.0060700876823074,-0.0061882289978494,56552.083895719195,133.06372681345692,12,-60345.88869716136,-301.7294434858068,6,11458.533295247486,11.336878185243917,9549,0.9371323401917084,10,-40
usdjpy,-3.3308175568096328,33.94747557003257,-5.349397789529947,-1.8159855077445417,-0.4725326798367154,694,-0.004720398590248,-0.0047994489291205,61889.866592800165,132.24330468547043,13,-65165.82321443224,-288.3443505063373,5,11573.389606220444,11.406989936801246,9549,0.949728915249757,10,-30
usdjpy,-5.014180887309191,36.991042345276874,-7.356333356131489,-2.7211843868263266,-0.5006483213310194,752,-0.0065648367188055,-0.0066677937331239,63520.611666758436,125.04057414716227,13,-68457.36887930016,-280.56298721024655,5,13732.764925614742,13.548948626469636,9615,0.9278856711357704,10,-20
usdjpy,4.971259925135761,16.887214983713356,16.42088734933223,2.7730305489151226,0.173160147550288,341,0.0149469219028774,0.0145784748537705,40252.63561820488,172.7580927819952,11,-35155.73524932369,-325.5160671233675,7,7734.935488476156,7.55964450114382,5257,1.1449806221583505,11,-100
usdjpy,5.111968313757986,18.424267100977197,15.48299624352308,2.852628583140958,0.2166780449235243,366,0.0143302858267444,0.0139671265403223,42722.13202633997,170.88852810535988,10,-37477.247413751466,-323.0797190840644,7,8128.383170067871,7.406374110045502,5257,1.1399485014116593,11,-90
