symbol,capital.net_profit_percent,exposure.percent,exposure.net_risk_adjusted_return,returns.cagr,returns.sharpe_ratio,trades.total,trades.avg_profit_loss,trades.avg_profit_loss_percent,trades.winners.total_profit,trades.winners.avg_profit,trades.winners.max_consecutive,trades.losers.total_loss,trades.losers.avg_loss,trades.losers.max_consecutive,drawdown.max_money,drawdown.max_percent,drawdown.max_drawdown_duration,profit_factor,period,period_dfast,lowerband
usdnzd,-6.158847797470645,50.0077243936351,-5.031800419679701,-2.516288885911199,-9.968401975120424,1605,-0.003662033519856094,-0.003837288347333735,128502.66610252997,159.829186694689,8,-134380.22990189906,-167.7655804018715,11,16640.675576380687,16.335454649749256,12660,0.9562616926339547,-1,-1,-1
usdnzd,1.6003092976432973,50.12359029816159,1.3255122357283038,0.6643943223884569,-9.747994752813009,1583,0.001019066852371102,0.0010109344899831316,145337.57160566904,183.04480051091818,9,-143724.3887783656,-182.16018856573587,10,7182.637143312997,6.90034709508628,9278,1.0112241411566627,-1,-1,-1
usdnzd,4.48961288781372,48.72547505020856,3.8483663247693167,1.8751347734161015,-10.364123432644838,1598,0.003010347895243496,0.0028095199548271088,138664.7018471873,167.0659058399847,11,-133854.16591058805,-174.28927852941152,9,7768.306931234358,7.726963810923299,9758,1.035938634437516,-1,-1,-1
usdnzd,-12.10268081410942,49.81461455275761,-9.80570198716712,-4.884672649099394,-10.156805236604615,1591,-0.007164663294289331,-0.007606964685172482,121712.48442201702,149.15745639953067,11,-133111.46372323137,-171.75672738481467,9,19224.330959857718,19.14487788256608,12937,0.9143651569716386,-1,-1,-1
usdnzd,-8.72758643971527,48.277460219372784,-7.347075533362239,-3.5469814679062255,-10.560274863244,1628,-0.005133645458496863,-0.005360925331520436,127415.47680090684,157.69242178330055,8,-135773.05160733956,-165.57689220407264,8,11510.184046273178,11.391337333934795,12928,0.9384445240974393,-1,-1,-1
usdnzd,-1.5893595897415962,48.09207477213039,-1.3630273809553084,-0.6555081472136374,-10.184387446370744,1592,-0.0009904496978100016,-0.0009983414508427113,130984.9457157539,164.96844548583616,13,-132561.74163466762,-166.11747072013486,13,9990.679116137588,9.959993726789717,7157,0.9881051961186563,-1,-1,-1
usdnzd,-9.181827518301992,50.59477830990268,-7.368558912766663,-3.7281060465488687,-9.85577269800379,1607,-0.005764298099433613,-0.0057136450020547555,128339.7521256888,157.66554315195185,10,-137602.9791714785,-173.52204183036383,8,11780.782907864195,11.572636264473795,12857,0.9326814935144243,-1,-1,-1
usdnzd,-4.541877252136752,49.31252896647613,-3.775606257401924,-1.8618469293414093,-10.277579824979858,1668,-0.0026620371599307166,-0.002722947992887741,135290.9873715104,160.86918831332983,9,-139731.26535427483,-168.9616267887241,9,11373.704907264677,11.100407949238429,8983,0.9682227311725364,-1,-1,-1
usdnzd,8.081676780597741,48.308357793913174,7.039541930882177,3.400687103023106,-10.482269428346704,1519,0.005639328328057111,0.005320392877286202,150443.16377269544,195.12732006834688,9,-141877.02404237658,-189.67516583205426,8,10615.407750222133,9.385354803156678,6463,1.0603772160301324,-1,-1,-1
usdnzd,-3.3777687828160854,49.35115093465163,-2.8124470454540162,-1.3879749863591617,-10.190253880802578,1613,-0.0019338404057781227,-0.00209409099988598,141900.18833487126,174.96940608492142,9,-145019.4729093911,-180.82228542318092,8,10094.991879318128,9.623873305755376,6466,0.9784905812168495,-1,-1,-1
usdnzd,-13.906138611035699,51.18183222617024,-10.925433121004092,-5.59183684997475,-9.770592215814164,1620,-0.00801391295160187,-0.008584036179651667,128075.51687354069,155.43145251643287,15,-141058.05585513578,-177.2086128833364,10,17060.532486538345,16.924857160700004,12866,0.9079631510381233,-1,-1,-1
usdnzd,0.6445224008234702,50.83423451259076,0.525344553716311,0.26705488243527287,-9.857797620212184,1584,0.00040820954292307204,0.0004068954550653221,138113.35332206337,175.04861004063798,9,-137466.74940607318,-172.91415019631847,8,13057.812779652391,12.96308333549262,12674,1.0047037113977295,-1,-1,-1
usdnzd,-10.356379218117084,50.378495288119886,-8.326713234691933,-4.1948728345945305,-9.984703217702972,1616,-0.005971346657923913,-0.006408650506260572,133665.29296759155,164.20797661866283,11,-143314.9891667967,-178.69699397356197,12,12965.092945774144,12.928721901272112,12833,0.9326679208134022,-1,-1,-1
usdnzd,1.3977482006929653,49.95365363818941,1.1611851420730865,0.5800544039693072,-10.122008278993764,1579,0.000891426455574605,0.0008852110200715423,144469.15040875837,180.3609867774761,8,-143061.58803540608,-183.88378924859393,8,8843.190715156234,8.487435750971947,6464,1.0098388560666889,-1,-1,-1
usdnzd,-7.120644771807025,50.52525876718678,-5.746607640458437,-2.903488380676552,-9.887360308499971,1643,-0.0041832249668965335,-0.004333928649912979,143545.04517820882,177.87490108823894,14,-150418.08379881975,-179.9259375583968,10,13059.673330422462,12.469255498109952,12520,0.9543070989402881,-1,-1,-1
usdnzd,-12.886120613747815,50.57932952263248,-10.26609129201368,-5.192520143681876,-10.065497819816864,1602,-0.007448754580841214,-0.008043770670254566,115591.20034879379,141.136996762874,14,-127524.10518730152,-162.86603472196873,9,20303.046867454395,19.777869811471373,12837,0.9064262805766703,-1,-1,-1
usdnzd,9.115330237584011,47.02610845048664,8.17396643721632,3.8438983214717246,-10.37438989657455,1510,0.005956408914352715,0.006036642541446365,145751.44850008152,181.28289614438,9,-136757.2710394087,-193.70718277536642,6,8757.582503156067,7.645165998991691,6529,1.0657674534766128,-1,-1,-1
