symbol,capital.net_profit_percent,exposure.percent,exposure.net_risk_adjusted_return,returns.cagr,returns.sharpe_ratio,trades.total,trades.avg_profit_loss,trades.avg_profit_loss_percent,trades.winners.total_profit,trades.winners.avg_profit,trades.winners.max_consecutive,trades.losers.total_loss,trades.losers.avg_loss,trades.losers.max_consecutive,drawdown.max_money,drawdown.max_percent,drawdown.max_drawdown_duration,profit_factor,wait_days
usdsek,2.6564470826673405,6.371992151192813,23.10674362730137,1.4723598903278887,-0.05154099333727195,617,0.004363120184437044,0.004305424769314977,28006.53777729253,90.34367024933074,11,-25314.49262349488,-82.45763069542306,11,2316.0009848455084,2.2431841233396144,7409,1.1063440296369642,1
usdsek,1.6826331427245549,9.170711556335846,10.142228759267107,0.9301145448961264,-0.2623171946640323,478,0.003549935457507666,0.003520153018252207,29539.250433950732,125.69893801681162,11,-27842.381285262083,-114.57770076239541,10,4276.147865595369,4.201591308434535,6930,1.0609455466938404,2
usdsek,-1.3446966309239592,11.008984818754518,-6.695861706619589,-0.7371463987665478,-0.3501706667181522,421,-0.003172674524432216,-0.0031940537551637988,28739.344949158953,126.60504382889407,10,-30075.040923944904,-155.0259841440459,8,6518.8961194326985,6.366385505407377,8384,0.9555878916951861,3
usdsek,-1.888943962625621,12.010740472993907,-8.60853855793218,-1.0339492247108464,-0.46296689777623795,376,-0.0049766362242560985,-0.005023787134642609,27937.296207772015,133.6712737213972,11,-29808.5114280923,-178.49408040773832,10,6386.244384870966,6.285492922700726,8478,0.9372254725018974,4
usdsek,-0.7200710071177622,13.105442528142106,-3.0171621589181656,-0.3954124527178718,-0.34867888477444775,357,-0.0020097610848631414,-0.0020170056221786056,28692.207593472012,140.6480764385883,9,-29409.692300768176,-192.22021111613188,9,6047.618620185618,5.8653939518484535,8255,0.9756038009524696,5
usdsek,-1.3463154854649872,13.260353196323454,-5.565693020581368,-0.7380305523522129,-0.3203739201912236,331,-0.004040160705206846,-0.004067418385090596,27561.63090052764,138.50065779159618,9,-28898.92409395113,-218.9312431359934,7,7368.299848366645,7.102028181624351,7671,0.9537251563734375,6
usdsek,0.7663284931299247,14.293090984199111,2.956240733204208,0.42253817770883234,-0.16457353398584082,328,0.002345342392921355,0.002336367357103429,30496.30501346153,149.49169124245847,9,-29727.032708583356,-239.73413474663997,7,6905.144388346089,6.66384707267484,7672,1.0258778705705145,7
usdsek,0.36521367579396524,14.386037385107922,1.3982258741300497,0.201149296980601,-0.18835060583020968,311,0.0011764675033988949,0.0011743205009452258,28664.272989531793,149.29308848714476,9,-28298.391595974743,-237.80161005020793,5,6665.579007282984,6.422924954708899,8137,1.0129294059811194,8
usdsek,-0.9291238504411502,14.551275431168026,-3.5042733888156716,-0.509916472667694,-0.28929869565859234,311,-0.0029737004241048404,-0.0029875364965953385,28433.998530591984,146.56700273501022,9,-29358.81936248861,-250.9300800212702,5,7001.606473819673,6.814483178378563,8255,0.9684993861477189,9
usdnzd,-1.082818204598412,6.674757281553398,-8.899426941234037,-0.5940151477765436,-2.4797641128989083,660,-0.001631783077435,-0.0016406336433309,26291.113336154653,77.5549065963264,10,-27368.090167261817,-85.25884787308978,9,2525.8217221705127,2.49045013496374,6930,0.9606484477168428,1
usdnzd,2.696104988274204,9.840210355987054,15.187725013696443,1.4945040896365935,-0.0683244629917664,523,0.0052251983645142,0.0051550764594153,30012.934184579368,107.96019490855888,9,-27280.15543993841,-111.34757322423842,6,2439.682895642851,2.384329098814532,3219,1.100174603134414,2
usdnzd,4.487360412105305,11.701051779935275,21.3635573659952,2.499760909431275,0.357053993602429,463,0.0099126683916277,0.0096919231362965,33960.882247615686,121.72359228536088,13,-29371.316782292033,-159.62672164289148,5,3048.4426693240093,2.909813670285532,3712,1.15626011933148,3
usdnzd,1.899398280621421,12.601132686084144,8.337058822772702,1.050563844374473,-1.2668042844091063,415,0.0046206062704519,0.0045768633267986,30911.271015211976,124.64222183553215,10,-28993.71941297443,-173.6150863052361,5,3483.05964400011,3.390840944212719,5241,1.0661367924178593,4
usdnzd,1.7212778085474876,13.57200647249191,7.011325869787275,0.9515776008550288,-0.6614861519648417,390,0.0044517363042534,0.0044135328424294,30298.297721687624,122.66517296229809,13,-28562.12056302878,-199.7351088323691,4,3569.900465947212,3.4627154582396575,7034,1.0607860034351293,5
usdnzd,2.1740342487196656,14.128236245954692,8.517528322547385,1.2033765237255962,-0.4221586486024992,373,0.0058923285924328,0.0058285100501867,30466.772744250593,127.47603658682256,12,-28268.934179273143,-210.96219536771,4,3444.02235188488,3.3176914465950316,7034,1.0777474860226215,6
usdnzd,2.380972707337324,14.704692556634305,8.967706475410397,1.3186736665904852,-0.4177611181087136,365,0.0066014908806956,0.0065232128968145,30630.87761445787,129.24420934370409,11,-28221.33344300396,-220.47916752346845,3,3922.645264901032,3.7823779571579097,7034,1.0853802381918007,7
usdnzd,2.8609703357412655,14.856391585760518,10.679669304641692,1.586613491961837,-0.0853684633516809,354,0.0081985570363812,0.0080818371066137,30288.847727886303,131.12055293457274,11,-27386.558537007313,-222.654947455344,4,3839.618196435913,3.706387031095782,7034,1.1059749507028107,8
usdnzd,2.4499690278882165,15.048543689320388,9.01844488174406,1.357144618126533,-0.3122311064083153,346,0.0071682871977578,0.0070808353407173,29681.276717639397,132.50569963231874,11,-27201.04934721519,-222.95942087881303,4,3337.3652143483196,3.208862839202581,7034,1.09118131211648,9
