symbol,capital.net_profit_percent,exposure.percent,exposure.net_risk_adjusted_return,returns.cagr,returns.sharpe_ratio,trades.total,trades.avg_profit_loss,trades.avg_profit_loss_percent,trades.winners.total_profit,trades.winners.avg_profit,trades.winners.max_consecutive,trades.losers.total_loss,trades.losers.avg_loss,trades.losers.max_consecutive,drawdown.max_money,drawdown.max_percent,drawdown.max_drawdown_duration,profit_factor,period,lowerband,upperband
usdsek,11.548497427032887,39.130434782608695,16.765514692626105,6.560418792766737,0.47503108298123375,684,0.017897317145818055,0.016883768168176733,94722.11665096981,217.75199230108,11,-82480.35172323039,-331.24639246277263,9,6270.744680671705,6.180114847385667,3683,1.1484203773623283,2,-85,85
usdsek,11.548497427032887,39.130434782608695,16.765514692626105,6.560418792766737,0.47503108298123375,684,0.017897317145818055,0.016883768168176733,94722.11665096981,217.75199230108,11,-82480.35172323039,-331.24639246277263,9,6270.744680671705,6.180114847385667,3683,1.1484203773623283,2,-85,90
usdsek,11.548497427032887,39.130434782608695,16.765514692626105,6.560418792766737,0.47503108298123375,684,0.017897317145818055,0.016883768168176733,94722.11665096981,217.75199230108,11,-82480.35172323039,-331.24639246277263,9,6270.744680671705,6.180114847385667,3683,1.1484203773623283,2,-85,95
usdsek,11.548497427032887,39.130434782608695,16.765514692626105,6.560418792766737,0.47503108298123375,684,0.017897317145818055,0.016883768168176733,94722.11665096981,217.75199230108,11,-82480.35172323039,-331.24639246277263,9,6270.744680671705,6.180114847385667,3683,1.1484203773623283,2,-85,100
usdsek,16.78267269300377,45.41980791077145,21.298884140655854,9.673912263823654,1.122666138428729,821,0.022257205523346184,0.02044174505846988,114503.96066301712,211.65242266731445,14,-96230.79492834995,-343.6814104583927,4,6981.240819383747,6.586075617022606,1720,1.1898889617224166,2,-80,70
usdsek,16.78267269300377,45.41980791077145,21.298884140655854,9.673912263823654,1.122666138428729,821,0.022257205523346184,0.02044174505846988,114503.96066301712,211.65242266731445,14,-96230.79492834995,-343.6814104583927,4,6981.240819383747,6.586075617022606,1720,1.1898889617224166,2,-80,75
usdsek,16.78267269300377,45.41980791077145,21.298884140655854,9.673912263823654,1.122666138428729,821,0.022257205523346184,0.02044174505846988,114503.96066301712,211.65242266731445,14,-96230.79492834995,-343.6814104583927,4,6981.240819383747,6.586075617022606,1720,1.1898889617224166,2,-80,80
usdsek,16.78267269300377,45.41980791077145,21.298884140655854,9.673912263823654,1.122666138428729,821,0.022257205523346184,0.02044174505846988,114503.96066301712,211.65242266731445,14,-96230.79492834995,-343.6814104583927,4,6981.240819383747,6.586075617022606,1720,1.1898889617224166,2,-80,85
usdsek,16.78267269300377,45.41980791077145,21.298884140655854,9.673912263823654,1.122666138428729,821,0.022257205523346184,0.02044174505846988,114503.96066301712,211.65242266731445,14,-96230.79492834995,-343.6814104583927,4,6981.240819383747,6.586075617022606,1720,1.1898889617224166,2,-80,90
usdsek,16.78267269300377,45.41980791077145,21.298884140655854,9.673912263823654,1.122666138428729,821,0.022257205523346184,0.02044174505846988,114503.96066301712,211.65242266731445,14,-96230.79492834995,-343.6814104583927,4,6981.240819383747,6.586075617022606,1720,1.1898889617224166,2,-80,95
usdsek,16.78267269300377,45.41980791077145,21.298884140655854,9.673912263823654,1.122666138428729,821,0.022257205523346184,0.02044174505846988,114503.96066301712,211.65242266731445,14,-96230.79492834995,-343.6814104583927,4,6981.240819383747,6.586075617022606,1720,1.1898889617224166,2,-80,100
usdsek,3.5428835453003633,50.160074357120735,3.9244032359289536,1.9684835812152153,0.09625198898848142,884,0.00402908756120718,0.004007786815950637,107003.23010631722,192.45185270920362,13,-103441.51670221008,-315.3704777506405,10,9056.165147504056,8.8328294131861,5565,1.0344321459860328,2,-75,70
usdsek,3.5428835453003633,50.160074357120735,3.9244032359289536,1.9684835812152153,0.09625198898848142,884,0.00402908756120718,0.004007786815950637,107003.23010631722,192.45185270920362,13,-103441.51670221008,-315.3704777506405,10,9056.165147504056,8.8328294131861,5565,1.0344321459860328,2,-75,75
usdsek,3.5428835453003633,50.160074357120735,3.9244032359289536,1.9684835812152153,0.09625198898848142,884,0.00402908756120718,0.004007786815950637,107003.23010631722,192.45185270920362,13,-103441.51670221008,-315.3704777506405,10,9056.165147504056,8.8328294131861,5565,1.0344321459860328,2,-75,80
usdsek,3.5428835453003633,50.160074357120735,3.9244032359289536,1.9684835812152153,0.09625198898848142,884,0.00402908756120718,0.004007786815950637,107003.23010631722,192.45185270920362,13,-103441.51670221008,-315.3704777506405,10,9056.165147504056,8.8328294131861,5565,1.0344321459860328,2,-75,85
usdsek,3.5428835453003633,50.160074357120735,3.9244032359289536,1.9684835812152153,0.09625198898848142,884,0.00402908756120718,0.004007786815950637,107003.23010631722,192.45185270920362,13,-103441.51670221008,-315.3704777506405,10,9056.165147504056,8.8328294131861,5565,1.0344321459860328,2,-75,90
usdsek,3.5428835453003633,50.160074357120735,3.9244032359289536,1.9684835812152153,0.09625198898848142,884,0.00402908756120718,0.004007786815950637,107003.23010631722,192.45185270920362,13,-103441.51670221008,-315.3704777506405,10,9056.165147504056,8.8328294131861,5565,1.0344321459860328,2,-75,95
usdsek,3.5428835453003633,50.160074357120735,3.9244032359289536,1.9684835812152153,0.09625198898848142,884,0.00402908756120718,0.004007786815950637,107003.23010631722,192.45185270920362,13,-103441.51670221008,-315.3704777506405,10,9056.165147504056,8.8328294131861,5565,1.0344321459860328,2,-75,100
usdsek,6.314627393105994,54.62150160074357,6.472702054130887,3.535487056108465,0.473157019883245,959,0.006749040564817991,0.006584595821799785,119932.65031691472,198.2357856477929,15,-113460.32041525423,-320.50937970410797,12,8578.578236852583,8.391058253034984,5168,1.0570448759352375,2,-70,70
usdsek,6.314627393105994,54.62150160074357,6.472702054130887,3.535487056108465,0.473157019883245,959,0.006749040564817991,0.006584595821799785,119932.65031691472,198.2357856477929,15,-113460.32041525423,-320.50937970410797,12,8578.578236852583,8.391058253034984,5168,1.0570448759352375,2,-70,75
usdsek,6.314627393105994,54.62150160074357,6.472702054130887,3.535487056108465,0.473157019883245,959,0.006749040564817991,0.006584595821799785,119932.65031691472,198.2357856477929,15,-113460.32041525423,-320.50937970410797,12,8578.578236852583,8.391058253034984,5168,1.0570448759352375,2,-70,80
usdsek,6.314627393105994,54.62150160074357,6.472702054130887,3.535487056108465,0.473157019883245,959,0.006749040564817991,0.006584595821799785,119932.65031691472,198.2357856477929,15,-113460.32041525423,-320.50937970410797,12,8578.578236852583,8.391058253034984,5168,1.0570448759352375,2,-70,85
usdsek,6.314627393105994,54.62150160074357,6.472702054130887,3.535487056108465,0.473157019883245,959,0.006749040564817991,0.006584595821799785,119932.65031691472,198.2357856477929,15,-113460.32041525423,-320.50937970410797,12,8578.578236852583,8.391058253034984,5168,1.0570448759352375,2,-70,90
usdsek,6.314627393105994,54.62150160074357,6.472702054130887,3.535487056108465,0.473157019883245,959,0.006749040564817991,0.006584595821799785,119932.65031691472,198.2357856477929,15,-113460.32041525423,-320.50937970410797,12,8578.578236852583,8.391058253034984,5168,1.0570448759352375,2,-70,95
usdsek,6.314627393105994,54.62150160074357,6.472702054130887,3.535487056108465,0.473157019883245,959,0.006749040564817991,0.006584595821799785,119932.65031691472,198.2357856477929,15,-113460.32041525423,-320.50937970410797,12,8578.578236852583,8.391058253034984,5168,1.0570448759352375,2,-70,100
usdsek,1.944409197696611,14.768150366621915,7.2831934254395065,1.0755929565608275,-0.1843306682536542,263,0.007465535941380461,0.007393190865766582,29495.473846381137,179.8504502828118,8,-27532.037893798082,-278.1013928666473,5,4454.850370763874,4.36344233246074,4710,1.0713145884862139,3,-95,70
usdsek,1.944409197696611,14.768150366621915,7.2831934254395065,1.0755929565608275,-0.1843306682536542,263,0.007465535941380461,0.007393190865766582,29495.473846381137,179.8504502828118,8,-27532.037893798082,-278.1013928666473,5,4454.850370763874,4.36344233246074,4710,1.0713145884862139,3,-95,75
usdsek,1.944409197696611,14.768150366621915,7.2831934254395065,1.0755929565608275,-0.1843306682536542,263,0.007465535941380461,0.007393190865766582,29495.473846381137,179.8504502828118,8,-27532.037893798082,-278.1013928666473,5,4454.850370763874,4.36344233246074,4710,1.0713145884862139,3,-95,80
usdsek,1.944409197696611,14.768150366621915,7.2831934254395065,1.0755929565608275,-0.1843306682536542,263,0.007465535941380461,0.007393190865766582,29495.473846381137,179.8504502828118,8,-27532.037893798082,-278.1013928666473,5,4454.850370763874,4.36344233246074,4710,1.0713145884862139,3,-95,85
usdsek,1.944409197696611,14.768150366621915,7.2831934254395065,1.0755929565608275,-0.1843306682536542,263,0.007465535941380461,0.007393190865766582,29495.473846381137,179.8504502828118,8,-27532.037893798082,-278.1013928666473,5,4454.850370763874,4.36344233246074,4710,1.0713145884862139,3,-95,90
usdsek,1.944409197696611,14.768150366621915,7.2831934254395065,1.0755929565608275,-0.1843306682536542,263,0.007465535941380461,0.007393190865766582,29495.473846381137,179.8504502828118,8,-27532.037893798082,-278.1013928666473,5,4454.850370763874,4.36344233246074,4710,1.0713145884862139,3,-95,95
usdsek,1.944409197696611,14.768150366621915,7.2831934254395065,1.0755929565608275,-0.1843306682536542,263,0.007465535941380461,0.007393190865766582,29495.473846381137,179.8504502828118,8,-27532.037893798082,-278.1013928666473,5,4454.850370763874,4.36344233246074,4710,1.0713145884862139,3,-95,100
usdsek,-3.826314813099274,27.852938139006504,-7.479647798250428,-2.083301674262254,-0.7953528146472821,471,-0.007970352842959846,-0.008123810643522874,55332.00965953988,195.519468761625,10,-59086.04584857397,-314.28747791794666,6,7537.584690811651,7.511364897803077,6294,0.936464927799451,3,-90,70
usdsek,-3.826314813099274,27.852938139006504,-7.479647798250428,-2.083301674262254,-0.7953528146472821,471,-0.007970352842959846,-0.008123810643522874,55332.00965953988,195.519468761625,10,-59086.04584857397,-314.28747791794666,6,7537.584690811651,7.511364897803077,6294,0.936464927799451,3,-90,75
usdsek,-3.826314813099274,27.852938139006504,-7.479647798250428,-2.083301674262254,-0.7953528146472821,471,-0.007970352842959846,-0.008123810643522874,55332.00965953988,195.519468761625,10,-59086.04584857397,-314.28747791794666,6,7537.584690811651,7.511364897803077,6294,0.936464927799451,3,-90,80
usdsek,-3.826314813099274,27.852938139006504,-7.479647798250428,-2.083301674262254,-0.7953528146472821,471,-0.007970352842959846,-0.008123810643522874,55332.00965953988,195.519468761625,10,-59086.04584857397,-314.28747791794666,6,7537.584690811651,7.511364897803077,6294,0.936464927799451,3,-90,85
usdsek,-3.826314813099274,27.852938139006504,-7.479647798250428,-2.083301674262254,-0.7953528146472821,471,-0.007970352842959846,-0.008123810643522874,55332.00965953988,195.519468761625,10,-59086.04584857397,-314.28747791794666,6,7537.584690811651,7.511364897803077,6294,0.936464927799451,3,-90,90
usdsek,-3.826314813099274,27.852938139006504,-7.479647798250428,-2.083301674262254,-0.7953528146472821,471,-0.007970352842959846,-0.008123810643522874,55332.00965953988,195.519468761625,10,-59086.04584857397,-314.28747791794666,6,7537.584690811651,7.511364897803077,6294,0.936464927799451,3,-90,95
usdsek,-3.826314813099274,27.852938139006504,-7.479647798250428,-2.083301674262254,-0.7953528146472821,471,-0.007970352842959846,-0.008123810643522874,55332.00965953988,195.519468761625,10,-59086.04584857397,-314.28747791794666,6,7537.584690811651,7.511364897803077,6294,0.936464927799451,3,-90,100
usdsek,4.9072777960651885,36.37302488898069,7.524412837664891,2.736856554193509,0.16888440008286307,625,0.008047485826683538,0.007851644473704301,81501.39076324273,206.8563217341186,13,-76471.71212156556,-331.04637282063015,5,8285.345848562749,8.062765548121112,5141,1.065771754053075,3,-85,70
usdsek,4.9072777960651885,36.37302488898069,7.524412837664891,2.736856554193509,0.16888440008286307,625,0.008047485826683538,0.007851644473704301,81501.39076324273,206.8563217341186,13,-76471.71212156556,-331.04637282063015,5,8285.345848562749,8.062765548121112,5141,1.065771754053075,3,-85,75
usdsek,4.9072777960651885,36.37302488898069,7.524412837664891,2.736856554193509,0.16888440008286307,625,0.008047485826683538,0.007851644473704301,81501.39076324273,206.8563217341186,13,-76471.71212156556,-331.04637282063015,5,8285.345848562749,8.062765548121112,5141,1.065771754053075,3,-85,80
usdsek,4.9072777960651885,36.37302488898069,7.524412837664891,2.736856554193509,0.16888440008286307,625,0.008047485826683538,0.007851644473704301,81501.39076324273,206.8563217341186,13,-76471.71212156556,-331.04637282063015,5,8285.345848562749,8.062765548121112,5141,1.065771754053075,3,-85,85
usdsek,4.9072777960651885,36.37302488898069,7.524412837664891,2.736856554193509,0.16888440008286307,625,0.008047485826683538,0.007851644473704301,81501.39076324273,206.8563217341186,13,-76471.71212156556,-331.04637282063015,5,8285.345848562749,8.062765548121112,5141,1.065771754053075,3,-85,90
usdsek,4.9072777960651885,36.37302488898069,7.524412837664891,2.736856554193509,0.16888440008286307,625,0.008047485826683538,0.007851644473704301,81501.39076324273,206.8563217341186,13,-76471.71212156556,-331.04637282063015,5,8285.345848562749,8.062765548121112,5141,1.065771754053075,3,-85,95
usdsek,4.9072777960651885,36.37302488898069,7.524412837664891,2.736856554193509,0.16888440008286307,625,0.008047485826683538,0.007851644473704301,81501.39076324273,206.8563217341186,13,-76471.71212156556,-331.04637282063015,5,8285.345848562749,8.062765548121112,5141,1.065771754053075,3,-85,100
usdsek,7.707701463739719,41.412785293813904,10.460852783383222,4.332130503084449,0.37078237642422707,728,0.01100621684678179,0.010587502010631482,92976.92234653173,198.2450369862084,13,-84964.39648207453,-328.04786286515264,8,8273.914087910263,8.087282140394633,3641,1.0943045110212446,3,-80,70
usdsek,7.707701463739719,41.412785293813904,10.460852783383222,4.332130503084449,0.37078237642422707,728,0.01100621684678179,0.010587502010631482,92976.92234653173,198.2450369862084,13,-84964.39648207453,-328.04786286515264,8,8273.914087910263,8.087282140394633,3641,1.0943045110212446,3,-80,75
usdsek,7.707701463739719,41.412785293813904,10.460852783383222,4.332130503084449,0.37078237642422707,728,0.01100621684678179,0.010587502010631482,92976.92234653173,198.2450369862084,13,-84964.39648207453,-328.04786286515264,8,8273.914087910263,8.087282140394633,3641,1.0943045110212446,3,-80,80
usdsek,7.707701463739719,41.412785293813904,10.460852783383222,4.332130503084449,0.37078237642422707,728,0.01100621684678179,0.010587502010631482,92976.92234653173,198.2450369862084,13,-84964.39648207453,-328.04786286515264,8,8273.914087910263,8.087282140394633,3641,1.0943045110212446,3,-80,85
usdsek,7.707701463739719,41.412785293813904,10.460852783383222,4.332130503084449,0.37078237642422707,728,0.01100621684678179,0.010587502010631482,92976.92234653173,198.2450369862084,13,-84964.39648207453,-328.04786286515264,8,8273.914087910263,8.087282140394633,3641,1.0943045110212446,3,-80,90
usdsek,7.707701463739719,41.412785293813904,10.460852783383222,4.332130503084449,0.37078237642422707,728,0.01100621684678179,0.010587502010631482,92976.92234653173,198.2450369862084,13,-84964.39648207453,-328.04786286515264,8,8273.914087910263,8.087282140394633,3641,1.0943045110212446,3,-80,95
usdsek,7.707701463739719,41.412785293813904,10.460852783383222,4.332130503084449,0.37078237642422707,728,0.01100621684678179,0.010587502010631482,92976.92234653173,198.2450369862084,13,-84964.39648207453,-328.04786286515264,8,8273.914087910263,8.087282140394633,3641,1.0943045110212446,3,-80,100
usdsek,9.280506315633938,45.450790044407725,11.526585570838389,5.238924207090752,0.7603804111779409,807,0.01205053536455944,0.011500007826064359,104983.62055498226,203.45662898252377,14,-95258.83851578287,-327.3499605353363,8,9580.040214307228,9.138363056765888,3822,1.1020879761995854,3,-75,70
usdsek,9.280506315633938,45.450790044407725,11.526585570838389,5.238924207090752,0.7603804111779409,807,0.01205053536455944,0.011500007826064359,104983.62055498226,203.45662898252377,14,-95258.83851578287,-327.3499605353363,8,9580.040214307228,9.138363056765888,3822,1.1020879761995854,3,-75,75
usdsek,9.280506315633938,45.450790044407725,11.526585570838389,5.238924207090752,0.7603804111779409,807,0.01205053536455944,0.011500007826064359,104983.62055498226,203.45662898252377,14,-95258.83851578287,-327.3499605353363,8,9580.040214307228,9.138363056765888,3822,1.1020879761995854,3,-75,80
usdsek,9.280506315633938,45.450790044407725,11.526585570838389,5.238924207090752,0.7603804111779409,807,0.01205053536455944,0.011500007826064359,104983.62055498226,203.45662898252377,14,-95258.83851578287,-327.3499605353363,8,9580.040214307228,9.138363056765888,3822,1.1020879761995854,3,-75,85
usdsek,9.280506315633938,45.450790044407725,11.526585570838389,5.238924207090752,0.7603804111779409,807,0.01205053536455944,0.011500007826064359,104983.62055498226,203.45662898252377,14,-95258.83851578287,-327.3499605353363,8,9580.040214307228,9.138363056765888,3822,1.1020879761995854,3,-75,90
usdsek,9.280506315633938,45.450790044407725,11.526585570838389,5.238924207090752,0.7603804111779409,807,0.01205053536455944,0.011500007826064359,104983.62055498226,203.45662898252377,14,-95258.83851578287,-327.3499605353363,8,9580.040214307228,9.138363056765888,3822,1.1020879761995854,3,-75,95
usdsek,9.280506315633938,45.450790044407725,11.526585570838389,5.238924207090752,0.7603804111779409,807,0.01205053536455944,0.011500007826064359,104983.62055498226,203.45662898252377,14,-95258.83851578287,-327.3499605353363,8,9580.040214307228,9.138363056765888,3822,1.1020879761995854,3,-75,100
usdsek,6.378541185111808,49.50944955075906,7.214589013576081,3.5719033079710556,0.38423580713888256,883,0.007459077294576875,0.007223715951429001,109650.23711090164,193.72833411820076,14,-103063.87185979045,-325.1226241633768,8,9743.396392077615,9.32138775959861,3803,1.0639056648295862,3,-70,70
usdsek,6.378541185111808,49.50944955075906,7.214589013576081,3.5719033079710556,0.38423580713888256,883,0.007459077294576875,0.007223715951429001,109650.23711090164,193.72833411820076,14,-103063.87185979045,-325.1226241633768,8,9743.396392077615,9.32138775959861,3803,1.0639056648295862,3,-70,75
usdsek,6.378541185111808,49.50944955075906,7.214589013576081,3.5719033079710556,0.38423580713888256,883,0.007459077294576875,0.007223715951429001,109650.23711090164,193.72833411820076,14,-103063.87185979045,-325.1226241633768,8,9743.396392077615,9.32138775959861,3803,1.0639056648295862,3,-70,80
usdsek,6.378541185111808,49.50944955075906,7.214589013576081,3.5719033079710556,0.38423580713888256,883,0.007459077294576875,0.007223715951429001,109650.23711090164,193.72833411820076,14,-103063.87185979045,-325.1226241633768,8,9743.396392077615,9.32138775959861,3803,1.0639056648295862,3,-70,85
usdsek,6.378541185111808,49.50944955075906,7.214589013576081,3.5719033079710556,0.38423580713888256,883,0.007459077294576875,0.007223715951429001,109650.23711090164,193.72833411820076,14,-103063.87185979045,-325.1226241633768,8,9743.396392077615,9.32138775959861,3803,1.0639056648295862,3,-70,90
usdsek,6.378541185111808,49.50944955075906,7.214589013576081,3.5719033079710556,0.38423580713888256,883,0.007459077294576875,0.007223715951429001,109650.23711090164,193.72833411820076,14,-103063.87185979045,-325.1226241633768,8,9743.396392077615,9.32138775959861,3803,1.0639056648295862,3,-70,95
usdsek,6.378541185111808,49.50944955075906,7.214589013576081,3.5719033079710556,0.38423580713888256,883,0.007459077294576875,0.007223715951429001,109650.23711090164,193.72833411820076,14,-103063.87185979045,-325.1226241633768,8,9743.396392077615,9.32138775959861,3803,1.0639056648295862,3,-70,100
usdsek,3.2841608872292554,14.757822988743158,12.355688813993154,1.8234306842090486,0.06916152541224205,255,0.01309288116466558,0.012879062302859824,29535.458834543326,193.04221460485834,9,-26196.774137553595,-256.83111899562346,4,3882.6833917007607,3.718781049913933,3274,1.1274464054031623,4,-95,70
usdsek,3.2841608872292554,14.757822988743158,12.355688813993154,1.8234306842090486,0.06916152541224205,255,0.01309288116466558,0.012879062302859824,29535.458834543326,193.04221460485834,9,-26196.774137553595,-256.83111899562346,4,3882.6833917007607,3.718781049913933,3274,1.1274464054031623,4,-95,75
usdsek,3.2841608872292554,14.757822988743158,12.355688813993154,1.8234306842090486,0.06916152541224205,255,0.01309288116466558,0.012879062302859824,29535.458834543326,193.04221460485834,9,-26196.774137553595,-256.83111899562346,4,3882.6833917007607,3.718781049913933,3274,1.1274464054031623,4,-95,80
usdsek,3.2841608872292554,14.757822988743158,12.355688813993154,1.8234306842090486,0.06916152541224205,255,0.01309288116466558,0.012879062302859824,29535.458834543326,193.04221460485834,9,-26196.774137553595,-256.83111899562346,4,3882.6833917007607,3.718781049913933,3274,1.1274464054031623,4,-95,85
usdsek,3.2841608872292554,14.757822988743158,12.355688813993154,1.8234306842090486,0.06916152541224205,255,0.01309288116466558,0.012879062302859824,29535.458834543326,193.04221460485834,9,-26196.774137553595,-256.83111899562346,4,3882.6833917007607,3.718781049913933,3274,1.1274464054031623,4,-95,90
usdsek,3.2841608872292554,14.757822988743158,12.355688813993154,1.8234306842090486,0.06916152541224205,255,0.01309288116466558,0.012879062302859824,29535.458834543326,193.04221460485834,9,-26196.774137553595,-256.83111899562346,4,3882.6833917007607,3.718781049913933,3274,1.1274464054031623,4,-95,95
usdsek,3.2841608872292554,14.757822988743158,12.355688813993154,1.8234306842090486,0.06916152541224205,255,0.01309288116466558,0.012879062302859824,29535.458834543326,193.04221460485834,9,-26196.774137553595,-256.83111899562346,4,3882.6833917007607,3.718781049913933,3274,1.1274464054031623,4,-95,100
usdsek,4.277087253703305,26.44841474749561,9.003341906765389,2.3812412086363897,0.13096325474498227,460,0.009499723350050417,0.00929801576892023,59755.32994597034,210.4060913590505,10,-55385.4572049471,-314.69009775538126,5,7451.678218948218,7.378683897555779,5725,1.07889928081397,4,-90,70
usdsek,4.277087253703305,26.44841474749561,9.003341906765389,2.3812412086363897,0.13096325474498227,460,0.009499723350050417,0.00929801576892023,59755.32994597034,210.4060913590505,10,-55385.4572049471,-314.69009775538126,5,7451.678218948218,7.378683897555779,5725,1.07889928081397,4,-90,75
usdsek,4.277087253703305,26.44841474749561,9.003341906765389,2.3812412086363897,0.13096325474498227,460,0.009499723350050417,0.00929801576892023,59755.32994597034,210.4060913590505,10,-55385.4572049471,-314.69009775538126,5,7451.678218948218,7.378683897555779,5725,1.07889928081397,4,-90,80
usdsek,4.277087253703305,26.44841474749561,9.003341906765389,2.3812412086363897,0.13096325474498227,460,0.009499723350050417,0.00929801576892023,59755.32994597034,210.4060913590505,10,-55385.4572049471,-314.69009775538126,5,7451.678218948218,7.378683897555779,5725,1.07889928081397,4,-90,85
usdsek,4.277087253703305,26.44841474749561,9.003341906765389,2.3812412086363897,0.13096325474498227,460,0.009499723350050417,0.00929801576892023,59755.32994597034,210.4060913590505,10,-55385.4572049471,-314.69009775538126,5,7451.678218948218,7.378683897555779,5725,1.07889928081397,4,-90,90
usdsek,4.277087253703305,26.44841474749561,9.003341906765389,2.3812412086363897,0.13096325474498227,460,0.009499723350050417,0.00929801576892023,59755.32994597034,210.4060913590505,10,-55385.4572049471,-314.69009775538126,5,7451.678218948218,7.378683897555779,5725,1.07889928081397,4,-90,95
