symbol,capital.net_profit_percent,exposure.percent,exposure.net_risk_adjusted_return,returns.cagr,returns.sharpe_ratio,trades.total,trades.avg_profit_loss,trades.avg_profit_loss_percent,trades.winners.total_profit,trades.winners.avg_profit,trades.winners.max_consecutive,trades.losers.total_loss,trades.losers.avg_loss,trades.losers.max_consecutive,drawdown.max_money,drawdown.max_percent,drawdown.max_drawdown_duration,profit_factor,period,period_dfast,lowerband
usdjpy,-6.293095980297682,8.29575493702379,-30.98484726433388,-2.570426996660259,-20.394416863376925,226,-0.026788748741542828,-0.027845557434945496,21644.284820306057,149.2709297952142,19,-27698.54203589475,-341.95730908512036,6,9441.363548867535,9.363629556003579,12289,0.7814232529732816,19,14,20
usdjpy,-1.1612946493150278,73.82211164671124,-0.6493758855537829,-0.47938299124033346,-8.168510062171073,2097,-0.0006117369999827203,-0.000553788578595626,164110.96612357866,113.57160285368765,21,-165393.7786125428,-253.6714395897896,6,18383.274850568923,17.945317263509416,12634,0.9922438891007545,19,14,20
usdjpy,-5.857463842098132,73.87653553102162,-3.2414088005927426,-2.394640524275559,-8.077068583465591,2122,-0.002659805203737325,-0.002760350538217781,166557.18798402764,114.08026574248468,18,-172201.2946263579,-260.12280155038957,7,17783.359930523104,17.31028025476497,9303,0.9672237850791027,19,14,20
usdjpy,1.5634002229815185,73.64329031254859,0.881304056302946,0.6490213047194451,-8.28941105406607,2102,0.0007727254272398102,0.0007437679462328823,172817.76545852236,119.51436062138477,15,-171193.49661046415,-260.9656960525368,11,19277.959669460528,18.29165169404066,9283,1.0094879121007387,19,14,20
usdjpy,4.0483637853567265,73.86098584979008,2.2871274980201015,1.6892949176792853,-8.095004194345856,2095,0.001962271699537115,0.0019323932149674112,171173.68873830227,118.05081981951881,19,-167062.7295277721,-259.01198376398776,6,19054.915281611145,18.485245616117528,9324,1.0246072790870255,19,14,20
usdjpy,0.19802429689806691,73.53444254392785,0.11147792302092345,0.08197466925298508,-8.218780448824969,2098,0.00013234555246421375,9.43871767864952e-05,170294.6269082933,118.17808945752485,19,-170016.96593922318,-258.77772593489067,9,16284.858799013542,15.902484368788194,5750,1.0016331368315876,19,14,20
usdjpy,-2.8268575339749087,73.66661483439589,-1.5786246757840647,-1.1629193595905778,-8.042553209081985,2093,-0.001309497841560928,-0.0013506247176182076,162957.79464916003,111.99848429495535,20,-165698.5736315472,-259.7156326513279,5,21164.017549279495,20.5741254664057,9319,0.9834592481859159,19,14,20
usdjpy,2.576566841435046,73.7132638780905,1.454106535392063,1.0718693875021108,-8.195956905023873,2112,0.0012743370765612768,0.0012199653605279575,167281.0869853015,114.41934814316107,14,-164589.68707960396,-253.2149031993907,6,18117.665079507235,17.69911449041272,9321,1.0163521782770983,19,14,20
usdjpy,-0.5911592314350539,73.37117089099674,-0.3329900081528321,-0.24431866793175838,-8.15523610058032,2106,-0.00025729691536615696,-0.0002807023890954672,168083.35589256944,115.28350884264022,19,-168625.22319633054,-260.22410987088045,6,18949.671597225824,18.48962868313578,8975,0.9967865584193759,19,14,20
usdjpy,-3.3915835876956915,73.96983361841082,-1.8840274269459418,-1.3936119530371394,-8.144722012638038,2110,-0.0015585209406004678,-0.0016073855865856358,161250.0133007051,111.59170470637031,20,-164538.49248537226,-247.4263044892816,7,20964.550910693375,20.484130918786075,12633,0.9800139217577947,19,14,20
usdjpy,0.8452050892794188,73.59664126885399,0.4760439267148524,0.3503523410264961,-7.991402633288888,2084,0.00043043327392041573,0.0004055686608826386,168832.2802226237,118.56199453835934,18,-167935.25727977356,-254.44735951480843,6,19195.193588249866,18.720319823657952,9323,1.005341480743116,19,14,20
usdjpy,3.032634007984819,73.65106515316437,1.7145573264965044,1.2627897336262934,-8.103565638074754,2116,0.0013919468136854363,0.0014331918752291204,173971.63940824318,118.91431265088393,19,-171026.27995048475,-261.90854510028294,8,17313.808382728326,16.86478130670069,9097,1.0172216776194347,19,14,20
usdjpy,-6.125710944784595,73.7365883999378,-3.3944087340969853,-2.502921196872633,-8.038643142894905,2098,-0.002796611036348656,-0.0029197859603358415,162116.1358138957,111.88139117591146,21,-167983.42576815537,-258.83424617589424,11,20814.079768787124,20.200810813323855,12634,0.9650722091930813,19,14,20
usdjpy,5.710911450362269,73.65883999378012,3.2464251094300933,2.3912790768730137,-8.006035169021278,2127,0.002802574539307831,0.0026849607194933092,178621.49387554656,121.6767669451952,20,-172660.41783043882,-262.0036689384504,7,16749.22594424298,16.273336955061428,8058,1.0345248558992937,19,14,20
usdjpy,0.16581788609518472,73.28564764422329,0.09365796018039234,0.06863784268856929,-8.091046457558507,2099,1.715456753293522e-05,7.899851648174594e-05,169254.29685555017,116.64665531051011,19,-169218.2894182981,-261.139335522065,9,18696.296288936093,18.170570850207387,8966,1.0002127869119575,19,14,20
usdjpy,-0.3917286194059743,74.00870782148966,-0.21884357065094875,-0.16196329878917598,-8.126805996804094,2098,-0.00016364128893853235,-0.00018671526187129375,167274.59876093257,115.68091200617744,16,-167617.91818512537,-257.08269660295304,6,16552.581664778554,16.14113722186109,9301,0.9979517737249688,19,14,20
usdjpy,-5.300663865432231,74.05535686518427,-2.929563252846833,-2.169498521487023,-8.084241153766433,2111,-0.002424096490606277,-0.00251097293483289,166169.06025946414,115.39518073573899,22,-171286.32795113375,-255.27023539662258,8,18015.250857490202,17.51884661626167,9220,0.9701244824798304,19,14,20
