symbol,capital.net_profit_percent,exposure.percent,exposure.net_risk_adjusted_return,returns.cagr,returns.sharpe_ratio,trades.total,trades.avg_profit_loss,trades.avg_profit_loss_percent,trades.winners.total_profit,trades.winners.avg_profit,trades.winners.max_consecutive,trades.losers.total_loss,trades.losers.avg_loss,trades.losers.max_consecutive,drawdown.max_money,drawdown.max_percent,drawdown.max_drawdown_duration,profit_factor,period,period_dfast,lowerband
usdchf,6.380505587014327,77.56415225986511,3.4492370824085268,2.675371502403078,-10.754679700889069,1947,0.003466489935232286,0.0032770958330838864,145024.21323909867,108.5510578136966,15,-138274.95733520135,-226.3092591410824,6,8965.9455850792,8.759102968824973,8080,1.0488103994676057,2,2,20
usdchf,1.4988076852784722,77.47887433134352,0.8029588557689196,0.6221234827935951,-10.586981499318885,1934,0.0008515971848601773,0.0007749781206196857,139539.01457885443,106.51833173958353,18,-137892.0256233347,-220.9808102938056,7,11099.484841181576,10.82692961956423,9414,1.0119440478742305,2,2,20
usdchf,5.464673331376587,77.38584386386542,2.955326125118571,2.287004060852281,-10.671279411950609,1938,0.002971710472698087,0.002819748880999271,143744.64361656437,108.73271075383084,15,-137985.46872047533,-224.00238428648592,7,9336.683885137463,9.092822700686215,8080,1.0417375463481282,2,2,20
usdchf,4.474053434195364,77.64167764943018,2.4066660045948827,1.8685758613859798,-10.807747559746176,1941,0.002430023490208035,0.002305024953217601,142653.45003600846,108.64695356893257,19,-137936.77444151486,-219.64454528903642,7,8729.531405263988,8.546669878580133,8387,1.0341944750672234,2,2,20
usdchf,-1.534446217996281,77.80448096751687,-0.8134901095309295,-0.6329317574426242,-10.746589908202683,1925,-0.0007220419321468648,-0.0007971149184396265,132470.2255149404,102.37266268542534,15,-133860.15623432305,-212.139708770718,7,13490.604181901508,13.267461298045736,12785,0.9896165464131869,2,2,20
usdchf,0.8407855943335891,77.33157609116986,0.45067902634652973,0.3485171941861101,-10.690735252578415,1936,0.0005147011947081675,0.000434290079717763,137425.16495980643,105.5492818431693,20,-136428.70344685187,-215.18722941143827,7,13617.682408208755,13.197135200783165,12670,1.0073038993098893,2,2,20
usdchf,2.043581461341738,77.47112179238701,1.096157329254651,0.8492053795830472,-10.660563192099163,1931,0.0011489268909030416,0.0010583021550190253,136365.2366453189,104.25476807746092,16,-134146.65881898545,-215.3236899181147,6,11974.668487574352,11.787509879715254,9396,1.0165384501251509,2,2,20
usdchf,-2.181365552940965,78.05256221412512,-1.1512402474826073,-0.8985725104004101,-10.620572123562521,1942,-0.0010431510441098737,-0.0011232572363238749,135509.24880898287,102.73635239498323,13,-137535.0481366439,-220.76251707326466,7,11122.077587949883,10.99269186200869,12811,0.9852706684215623,2,2,20
usdchf,4.429920536763515,77.71145050003877,2.3805686577528964,1.8499744340890794,-10.810745892022851,1952,0.0023926594712393367,0.0022694265044895055,143105.74821953042,107.7603525749476,21,-138435.27693167108,-221.85140533921646,7,7997.079988181387,7.826904366719734,8076,1.0337375804157534,2,2,20
usdchf,1.6164461103397496,77.47112179238701,0.8662791975885101,0.6711162122259076,-10.81700209357404,1933,0.0009139344198910795,0.0008362369944851266,134084.03987645873,102.04264830780726,18,-132317.40464280927,-213.75994288014422,7,13060.459933243546,12.837185827849527,9169,1.0133514955074767,2,2,20
usdchf,5.898835375431312,77.87425381812544,3.1729757175245927,2.470931163852588,-10.739604435138595,1944,0.003207979874342628,0.0030343803371560246,145236.6666331619,110.86768445279533,18,-139000.35375743985,-219.24346018523636,7,8062.603405093425,7.810888124283457,6216,1.0448654460736453,2,2,20
usdchf,7.3874829081517035,77.36258624699589,4.012394421894567,3.1040920952078364,-10.696316112546764,1948,0.00401047175283811,0.0037923423553140163,145929.7700309044,109.4746961972276,16,-138117.37105637573,-224.58109114857842,5,10393.637772893417,10.102502844932538,8368,1.0565634786904528,2,2,20
usdchf,0.19380282940438573,77.16877277308318,0.10396230957006757,0.08022643844177474,-10.644422364398316,1929,0.00017061105112899932,0.00010046802975862402,135955.7294420449,104.18063558777386,13,-135626.62072441707,-217.35035372502736,8,12317.588772824107,11.937228712303813,12671,1.002426579058521,2,2,20
usdchf,5.409732785468384,77.22304054577874,2.9314473258200944,2.263752756996198,-10.700627807432133,1932,0.002950872767412671,0.002800068729538501,143441.95879327197,110.76599134615596,18,-137740.8726066306,-216.23370895860378,6,9574.291488113959,9.327040453836263,8223,1.04138993806815,2,2,20
usdchf,2.9957961458855737,77.48662687030003,1.60976831342673,1.247355166501292,-10.55846903878568,1946,0.0016341619280987292,0.0015394635898692568,140586.05709731206,106.5045887100849,19,-137405.97798523202,-219.49836738854955,7,11748.279018717032,11.514153042583754,8713,1.0231436736502237,2,2,20
usdchf,4.089953987148565,77.68044034421273,2.197202896903943,1.7067968855707814,-10.665462909033874,1938,0.00222664132588544,0.0021103993741736662,141490.8774722661,108.67194890343018,20,-137175.64658270028,-215.6849789036168,7,12182.57257000031,11.88741346530658,8361,1.0314577040244841,2,2,20
usdchf,3.069339102551245,77.68044034421273,1.6454219459712274,1.2781710131507635,-10.846502066181108,1935,0.0016826815000551972,0.001586221758424416,138707.47754294064,107.44188810452412,18,-135451.48884033386,-210.3283988203942,7,11014.2144792193,10.828780247365204,7912,1.0240380429221037,2,2,20
usdchf,4.759914964471947,77.70369796108226,2.5599103139685595,1.9891449784407218,-10.78196723181324,1925,0.002605947298412325,0.0024726830984269856,142730.09989387376,110.55778458084723,17,-137713.65134443,-217.2139611110883,6,8555.683994039995,8.337556987292325,8076,1.0364266614127988,2,2,20
